20191026,南岸,融侨半岛,整租·图强村419号,1室1厅,53平米,1000
20191026,南岸,融侨半岛,合租·融侨半岛香弥山1号,3居室,28平米,1000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,74平米,2100
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室2厅,79平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室1厅,69平米,1750
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,2室1厅,90平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,107平米,2100
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,107平米,1800
20191026,南岸,融侨半岛,整租·融侨城花漫庭,4室1厅,140平米,1800
20191026,南岸,融侨半岛,整租·龙湖观山水,2室2厅,82平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,68平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,55平米,1800
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室2厅,120平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室2厅,70平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室2厅,74平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,60平米,1800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,60平米,1900
20191026,南岸,融侨半岛,整租·龙湖观山水,2室1厅,71平米,1800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,68平米,1800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,77平米,1800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,60平米,1900
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,78平米,1900
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,58平米,1800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,60平米,1800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,73平米,1900
20191026,南岸,融侨半岛,整租·双子星座,2室1厅,89平米,1800
20191026,南岸,融侨半岛,整租·亲江家园,3室1厅,123平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,60平米,2000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,135平米,2000
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,123平米,600
20191026,南岸,融侨半岛,整租·金辉城春上南滨,2室2厅,75平米,2700
20191026,南岸,融侨半岛,整租·龙湖观山水,2室2厅,86平米,2200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,132平米,2800
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,108平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,120平米,2600
20191026,南岸,融侨半岛,整租·龙湖观山水,3室2厅,118平米,2800
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,94平米,2600
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室2厅,91平米,2500
20191026,南岸,融侨半岛,整租·诚投天邻水岸,2室1厅,67平米,2500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室2厅,91平米,2400
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,2室2厅,137平米,2500
20191026,南岸,融侨半岛,整租·金辉城春上南滨,2室2厅,75平米,2300
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室2厅,91平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,131平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,129平米,2300
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,94平米,2600
20191026,南岸,融侨半岛,整租·诚投天邻水岸,2室2厅,61平米,2200
20191026,南岸,融侨半岛,整租·诚投天邻水岸,3室1厅,75平米,2200
20191026,南岸,融侨半岛,整租·诚投天邻水岸,2室1厅,66平米,2500
20191026,南岸,融侨半岛,整租·金辉城春上南滨,2室2厅,75平米,2600
20191026,南岸,融侨半岛,整租·金辉城花样派,2室1厅,79平米,2600
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室1厅,107平米,2800
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,93平米,800
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,108平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,111平米,2300
20191026,南岸,融侨半岛,整租·龙湖观山水,4室1厅,173平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,131平米,2600
20191026,南岸,融侨半岛,整租·龙湖观山水,2室1厅,98平米,2500
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室2厅,93平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,132平米,2400
20191026,南岸,融侨半岛,整租·金辉御江府,3室1厅,98平米,2800
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,108平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,135平米,2700
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,2室2厅,135平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,100平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,2室1厅,90平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室1厅,125平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,2室1厅,90平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,2室1厅,90平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室1厅,135平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,100平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,2室1厅,169平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,2室2厅,137平米,2700
20191026,南岸,融侨半岛,整租·金辉城花样派,2室1厅,79平米,2700
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,2室1厅,96平米,2300
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,107平米,2700
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,1室0厅,10平米,550
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,120平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,2室1厅,95平米,2500
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,86平米,1300
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室2厅,74平米,2200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,136平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,2室1厅,95平米,2400
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,2室1厅,95平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,3室2厅,120平米,2800
20191026,南岸,融侨半岛,整租·龙湖观山水,4室1厅,153平米,2700
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,3室2厅,127平米,2500
20191026,南岸,融侨半岛,整租·龙湖观山水,3室1厅,120平米,2700
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,155平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,2室2厅,98平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,152平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,166平米,2700
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,4室2厅,166平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,123平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,118平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,117平米,2300
20191026,南岸,融侨半岛,整租·龙湖观山水,3室2厅,121平米,2400
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,124平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,103平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,93平米,2500
20191026,南岸,融侨半岛,整租·龙湖观山水,2室2厅,87平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室1厅,101平米,2600
20191026,南岸,融侨半岛,整租·龙湖观山水,3室2厅,126平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室1厅,95平米,2300
20191026,南岸,融侨半岛,整租·龙湖观山水,3室2厅,121平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,132平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,112平米,2800
20191026,南岸,融侨半岛,整租·龙湖观山水,3室1厅,125平米,2400
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,93平米,2300
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,108平米,2200
20191026,南岸,融侨半岛,整租·金辉御江府,3室1厅,80平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,2室1厅,90平米,2500
20191026,南岸,融侨半岛,整租·诚投天邻水岸,3室1厅,110平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室1厅,93平米,2200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,120平米,2500
20191026,南岸,融侨半岛,整租·融侨城江云渡,3室2厅,152平米,2500
20191026,南岸,融侨半岛,整租·金辉御江府,4室2厅,151平米,2600
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,2室1厅,89平米,2400
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,92平米,2700
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,96平米,2700
20191026,南岸,融侨半岛,整租·龙湖观山水,3室2厅,115平米,2800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室1厅,71平米,2300
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,55平米,2200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,2室1厅,110平米,2300
20191026,南岸,融侨半岛,整租·金辉城耀江府,3室1厅,128平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,2室1厅,98平米,2500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,60平米,2200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,135平米,2800
20191026,南岸,融侨半岛,整租·金辉城江城上,3室2厅,145平米,4200
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,94平米,3400
20191026,南岸,融侨半岛,整租·双子星座,2室1厅,63平米,1400
20191026,南岸,融侨半岛,整租·诚投天邻水岸,1室2厅,66平米,1600
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,94平米,1500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,135平米,3000
20191026,南岸,融侨半岛,整租·融侨城花湖汀2A,3室2厅,128平米,5700
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,131平米,3100
20191026,南岸,融侨半岛,整租·金辉城花样派,2室1厅,80平米,2900
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,116平米,4200
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,133平米,3800
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,94平米,3500
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,109平米,3200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,133平米,3800
20191026,南岸,融侨半岛,整租·金辉城耀江府,9室9厅,314平米,26000
20191026,南岸,融侨半岛,整租·龙湖观山水,4室2厅,151平米,3000
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,94平米,3000
20191026,南岸,融侨半岛,整租·融侨城花湖汀2A,3室1厅,129平米,4800
20191026,南岸,融侨半岛,整租·金辉城江城上,3室1厅,132平米,3800
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,101平米,3000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,4室2厅,146平米,4000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,2室1厅,55平米,1600
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,122平米,1600
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,133平米,1500
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,118平米,1700
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,133平米,1500
20191026,南岸,融侨半岛,整租·刘家花园,3室2厅,97平米,1500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,107平米,3500
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,4室2厅,132平米,3600
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室1厅,107平米,3200
20191026,南岸,融侨半岛,整租·融侨城花漫庭,4室2厅,146平米,5000
20191026,南岸,融侨半岛,整租·融侨城江云渡,3室2厅,97平米,3800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,143平米,3300
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,92平米,3600
20191026,南岸,融侨半岛,整租·融侨城花湖汀2A,3室2厅,118平米,3400
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,101平米,3200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,4室2厅,143平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,137平米,3200
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室2厅,91平米,3000
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,95平米,3500
20191026,南岸,融侨半岛,整租·融侨城江云渡,5室2厅,240平米,4000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,117平米,3500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,4室2厅,138平米,3600
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,127平米,3500
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,120平米,3500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,116平米,3800
20191026,南岸,融侨半岛,整租·龙湖观山水,4室1厅,147平米,3600
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室1厅,91平米,3000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室1厅,91平米,2900
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,127平米,3600
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,133平米,3800
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,134平米,4000
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,93平米,3600
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,109平米,3500
20191026,南岸,融侨半岛,整租·金辉城花样派,2室1厅,79平米,3000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,127平米,3300
20191026,南岸,融侨半岛,整租·金辉御江府,3室2厅,133平米,3800
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,118平米,3800
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室1厅,119平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,4室2厅,157平米,3500
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,109平米,3600
20191026,南岸,融侨半岛,整租·融侨城花湖汀2A,4室2厅,166平米,4200
20191026,南岸,融侨半岛,整租·金辉城春上南滨,2室2厅,75平米,3200
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,100平米,3000
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室2厅,94平米,3500
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,108平米,3800
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,109平米,3000
20191026,南岸,融侨半岛,整租·融侨城花湖汀2A,5室1厅,175平米,3000
20191026,南岸,融侨半岛,整租·诚投天邻水岸,3室2厅,131平米,3500
20191026,南岸,融侨半岛,整租·金辉城花样派,3室2厅,92平米,3600
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,126平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,125平米,3300
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,135平米,3300
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,135平米,3400
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,141平米,3500
20191026,南岸,融侨半岛,整租·融侨半岛云满庭D区,3室2厅,125平米,3100
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,127平米,4500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,127平米,3500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,114平米,3000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,113平米,3800
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,116平米,3500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,114平米,3230
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,114平米,3000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室1厅,120平米,3000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,117平米,3800
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,107平米,3500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,114平米,4100
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,116平米,2900
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,96平米,3500
20191026,南岸,融侨半岛,整租·金辉城花样派,3室1厅,92平米,3000
20191026,南岸,融侨半岛,整租·龙湖观山水,4室2厅,168平米,3100
20191026,南岸,融侨半岛,整租·金辉城江城上,3室2厅,132平米,3900
20191026,南岸,融侨半岛,整租·龙湖观山水,4室1厅,166平米,4500
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室2厅,108平米,3800
20191026,南岸,融侨半岛,整租·金辉城春上南滨,2室2厅,76平米,3000
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室2厅,109平米,3200
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,3室2厅,142平米,3200
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,3室2厅,125平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,5室3厅,240平米,4500
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,3室2厅,135平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,3室2厅,137平米,3100
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,4室2厅,208平米,4500
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,4室2厅,148平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲A区,3室2厅,136平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,133平米,3500
20191026,南岸,融侨半岛,整租·融侨城花湖汀2A,3室2厅,118平米,4200
20191026,南岸,融侨半岛,整租·金辉城春上南滨,2室2厅,79平米,3200
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,127平米,3500
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,107平米,3000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,3室2厅,107平米,3500
20191026,南岸,融侨半岛,整租·金辉城春上南滨,2室2厅,75平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,120平米,3500
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,4室2厅,165平米,4000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,151平米,3200
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,157平米,3500
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,137平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,4室2厅,150平米,3300
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,4室2厅,150平米,4000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,129平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,120平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,119平米,3000
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,4室2厅,147平米,3500
20191026,南岸,融侨半岛,整租·融侨半岛风临洲B区,3室2厅,106平米,3200
20191026,南岸,融侨半岛,整租·融侨半岛香弥山1号,3室2厅,153平米,3100
20191026,南岸,融侨半岛,整租·龙湖观山水,4室2厅,163平米,3600
20191026,南岸,融侨半岛,整租·融侨半岛香弥山2号,3室2厅,107平米,2500
20191026,南岸,融侨半岛,整租·金辉城春上南滨,3室1厅,108平米,3000
20191026,南岸,融侨半岛,整租·龙湖观山水,4室2厅,168平米,4500
20191026,南岸,融侨半岛,整租·龙湖观山水,3室2厅,130平米,4000
20191026,南岸,融侨半岛,整租·融侨城花漫庭,2室2厅,101平米,3300
