20191026,沙坪坝,陈家桥,近万达，靠地铁，国盛园墅，精装3房，跃层，安静,142万,高楼层(共12层)                                                    | 2017年建 |                                 3室2厅 | 85.43平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-ce1876e9-5868-4489-8fc1-764b4900e202.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,锦御两房，诚心出售，随时可以看房,68万,低楼层(共30层)                                                2室1厅 | 68平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_SemygxRZ9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,国盛龙腾丰文享受万达文旅城的配套设施，鸟瞰万达茂。,88万,中楼层(共26层)                                                    | 2011年建 |                                 4室2厅 | 122平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-c9591c30-e588-43d1-acc6-2ceb9f543919.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,精装 国盛园墅 一室洋房带花园！,72万,低楼层(共12层)                                                    | 2014年建 |                                 1室1厅 | 48.16平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-0169b9b0-128b-4d9b-bd2b-4a1c295178d7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,文旅城方正户型 朝中庭 安静宜居,92万,高楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 83平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_HnP9sFGgR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达二期。四房双卫。视野好，采光上佳。,112万,低楼层(共30层)                                                4室2厅 | 102平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_sdUSw1Gj0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,楼层好，视野开阔，采光好，交通便利，楼盘标准.,79万,中楼层(共33层)                                                    | 2018年建 |                                 2室1厅 | 71平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_bAh1qjhxq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,融创文旅城锦御，品质楼盘。业主诚心,81万,低楼层(共31层)                                                2室2厅 | 75平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-9e66271c-a193-4d3b-8657-fd2f42364cb6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,文旅城正规三房，户型方正，采光充足,102万,低楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 91平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-c07a5352-5ac6-4035-a47d-f5e1981a0a48.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,既看万达茂 又朝中庭 视野好又安静,116万,高楼层(共33层)                                                    | 2018年建 |                                 4室2厅 | 101平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_7RXxJ68iq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达文旅城，正规四房双卫，视野开阔，业主诚心出售,114万,高楼层(共33层)                                                    | 2018年建 |                                 4室2厅 | 100.8平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-1cf15bc4-3015-423a-927a-4392a7374bf6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,微客公馆 精装2房 楼层安静，交通便利。,45万,中楼层(共20层)                                                2室1厅 | 54平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_q85jqDLN5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,文旅城优质房源  朝中庭 安静,92万,中楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 83平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_pjcBqgvsn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,融创户型方正，楼层视野不可挑剔。,80万,中楼层(共33层)                                                    | 2018年建 |                                 1室1厅 | 70.23平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-851320f4-6166-43d1-bd7e-63439efeae37.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,重庆万达文化旅游城一室一厅，业主诚心出售,70万,低楼层(共32层)                                                    | 2018年建 |                                 2室1厅 | 68.92平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-f6502ae2-aa14-4953-944c-749c5d0fde50.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,业主诚心出售，小区环境优雅，户型方正。,112万,中楼层(共33层)                                                    | 2018年建 |                                 4室2厅 | 106.81平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-348c71ea-5fa3-412e-8a35-3cf20226bc81.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,此房视野效果好 户型方正 业主诚心出售,106万,中楼层(共31层)                                                3室2厅 | 94平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_ziavgImDu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,采光明亮 位置安静 诚心出售。,100万,中楼层(共26层)                                                    | 2012年建 |                                 4室2厅 | 125平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_hW6VlYqiU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,碧水云天装修三房一卫带露台，价格可谈，业主证在手,81万,低楼层(共16层)                                                    | 2012年建 |                                 3室1厅 | 81平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-cd266e21-1f97-4ee2-ae31-3287da4d5104.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,业主诚心出售一室一厅精装修，。,55万,中楼层(共20层)                                                2室1厅 | 54平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6e99f616-5149-47ef-a168-6f72f9920bd7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,户型房子精装小三房    .   .,109万,高楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 78.1平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_SFWBRtkSY_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达文化旅游城清水2房 业主诚心出售,78万,中楼层(共33层)                                                    | 2018年建 |                                 2室1厅 | 72平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-6159e0c1-ac4d-46c9-8ca3-774d56389098.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,房子大平层  带储物室的三房  房子方正,103万,低楼层(共31层)                                                3室2厅 | 93.04平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-acd9e1ce-f288-435b-b978-91954339acb3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,标准清水二改三户型    业主诚心出售,86万,低楼层(共33层)                                                    | 2018年建 |                                 2室2厅 | 78.1平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_tFMCdpkS2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,重庆万达文化旅游城御林 三房两卫,100万,中楼层(共33层)                                                    | 2018年建 |                                 3室1厅 | 92.78平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-858fca0a-bc2b-4696-890a-1a9fe0b7999b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,重庆万达文化旅游城御林业主换房急售全款90万坐等签约,91万,中楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 82.99平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_2Ox8VHst7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,融创文旅城 正规三房 业主自住装修 拎包入住 证在售,126万,高楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 89平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-d326d090-5b8b-4476-b9e5-61bbae139e5d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,陈家桥精装三房住家舒适看房方便,80万,中楼层(共30层)                                                3室1厅 | 95.64平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_BlYLRy447_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,看出去就是公园，小高层，交通方便,60万,低楼层(共7层)                                                    | 2009年建 |                                 2室1厅 | 70.63平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ce0e95eb-f492-4212-8690-010bf63bacf4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,业主诚心出售，户型方正无浪费，随时可看,100万,高楼层(共30层)                                                3室2厅 | 94平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_RSdSuxtoi_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,文旅城正规三房，业主诚心卖，看房方便。,96万,低楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 90.89平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-08515631-b6ec-49d6-b01d-9f9c8a3e8aec.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,廖家坪两房 业主诚心出售 拎包即可入住,52万,高楼层(共7层)                                                2室2厅 | 87.97平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_27kQfupc9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,陈家桥 碧水云天 精装两室两厅一厨两卫出售,76万,中楼层(共16层)                                                    | 2012年建 |                                 2室2厅 | 85平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-1e6c0014-7955-4f6d-b20f-d8621f569ace.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,重庆万达文旅城 清水2改3房 户型方正，采光视野佳,84万,中楼层(共33层)                                                    | 2018年建 |                                 2室2厅 | 80平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-f11dd3a0-0081-4a25-9ca8-cfe3379abde4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,二改三的清水房，可以随意装修。,91.5万,高楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 83平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e89113e3-a246-4434-b341-f733edc809c1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,此房是清水房，房子朝南，设配套完善，交通方便,31万,中楼层(共32层)                                                    | 2011年建 |                                 1室1厅 | 37.68平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_Vky9PFsX3_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,业主诚心卖，看万达茂，视野开阔,99.8万,低楼层(共31层)                                                    | 2017年建 |                                 3室2厅 | 95平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/pc1_Xi0bfG1PC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,龙腾丰文四房双卫 带全套家电家具 诚心卖 看房方便,110万,中楼层(共26层)                                                    | 2011年建 |                                 4室2厅 | 121.33平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-c3152345-3081-403b-8792-07636b8190da.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达文化旅游城 清水大三房双卫,98万,低楼层(共32层)                                                    | 2018年建 |                                 3室2厅 | 90.61平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-d31d001c-e7de-4cbe-835d-88b81b039f89.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,重庆文旅城经典户型  南北朝向  人见人爱,92万,低楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 80平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-bdd6c44a-e69e-4544-8154-dcaad06ebaed.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,大学城陈家桥轻轨站旁，碧水云天精装修,98万,低楼层(共19层)                                                    | 2012年建 |                                 3室2厅 | 117平米                                  | 西南 东南,https://ke-image.ljcdn.com/500000-inspection/prod-747e3a8e-9b65-4ae1-b873-2baa251b9c22.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,东林雅润 1室1厅 南,42万,高楼层(共30层)                                                1室1厅 | 48平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_4oD6b6xra_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,品质大盘 ，楼盘标准新房 ，发展潜力大,72万,低楼层(共33层)                                                    | 2018年建 |                                 2室1厅 | 69平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-b4097a96-2f5d-474b-badd-31e349b28275.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,融创两房，适合一家三口的房子。,80万,低楼层(共33层)                                                    | 2018年建 |                                 2室1厅 | 71平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-bbf83aee-79f5-4c9a-b091-cc523cfe91b1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,国盛园墅 一室一厅 带2层地下室！满二,80万,低楼层(共8层)                                                    | 2017年建 |                                 1室1厅 | 38.01平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_MnsNPtBtk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,陈家桥美丽蓝湾南门三房双卫出售,82万,高楼层(共26层)                                                    | 2010年建 |                                 3室1厅 | 105平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-3a6f22f3-e76b-455d-8681-b85b91108273.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,楼层好，视野开阔，采光好，交通便利，楼盘标准.,87万,高楼层(共33层)                                                    | 2018年建 |                                 3室1厅 | 77.28平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_mqIJZhdAT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,品质大盘三房诚心出售，视野采光好,93万,中楼层(共30层)                                                    | 2018年建 |                                 3室2厅 | 85平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9a4b7c17-8af6-4e0a-b9d2-2e58a9769c7f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,国盛园墅带30平露台清水一室一厅,76万,低楼层(共12层)                                                    | 2013年建 |                                 1室1厅 | 49平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-5277219b-662e-4ffa-bc8e-43d52c5a3405.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,业主诚心出售 陈家桥安置小区正规两室一厅！！！,50万,高楼层(共4层)                                                    | 2006年建 |                                 2室1厅 | 72平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_3pDpXB8mI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达清水三房双卫 楼层高 视野开阔  价钱可以谈,100万,高楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 91平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_h11TWZv7g_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,碧水云天精装修三房两卫，业主诚心出售，提前预约可看,100万,高楼层(共16层)                                                    | 2012年建 |                                 3室1厅 | 99平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_5T74jZYyL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达品质楼盘。锦御高层，三房双卫,100.5万,中楼层(共30层)                                                3室2厅 | 94平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-fc0f0b16-a018-4151-be08-0de803282fb6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,国盛龙腾丰文B区 4室2厅 南,98万,高楼层(共32层)                                                    | 2012年建 |                                 4室2厅 | 121.9平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-80778da3-5576-4c30-92c5-4c502557433c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达融创文旅城重庆大盘好房 环境好,83万,低楼层(共30层)                                                2室1厅 | 73平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-3e04d079-6728-4d2b-88fb-1b20cd9ab561.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,清水房，配套完善，交通便利，业主安心卖,87万,低楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 80.44平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-053f087e-2307-4a92-9556-629fd57cbdf4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,西永万达城清水3房出售  视野开阔 户型方正,100万,低楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 90平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-1e615e8e-2d11-4eac-bf4b-b9c546e758ef.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,国盛龙腾丰文B区 3室2厅 南,75万,低楼层(共26层)                                                    | 2012年建 |                                 3室2厅 | 91.35平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9e5d603a-dea9-4a39-9473-10dfa6527ef8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,融创文旅城 品质洋房 采光充足 户型方正  诚意出售,138万,中楼层(共7层)                                                    | 2018年建 |                                 3室2厅 | 101平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-a8be137a-85fb-4478-9160-1c0f175e594f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,万达文化城清水三房  诚心出售,92万,高楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 82.33平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0757945e-96a7-49cc-8f1f-10993d95baa0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,国盛园墅    优质宜居清水跃层,130万,中楼层(共11层)                                                3室2厅 | 88平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_QLvuRurVC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,此房视野效果好 户型方正 业主诚心出售,89万,中楼层(共33层)                                                    | 2018年建 |                                 2室1厅 | 70.36平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_ccJz69Ud4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,业主诚心出售，户型方正无浪费，随时可看,96万,中楼层(共33层)                                                    | 2018年建 |                                 3室1厅 | 83平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_cTbKBpucq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,品质大盘 ，楼盘现房 ，发展潜力大，规划利好.,140万,低楼层(共31层)                                                5室2厅 | 122平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-314bf77a-b5a0-401e-ad3c-9aef7606ffd0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,品质大盘 ，楼盘新准新房 ，发展潜力大，规划利好大.,90万,中楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 77平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-611c87f9-9a0c-4e9e-ab75-a5b189b80fe4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,陈家桥政府大楼，大平层，大4房，近永辉，车站轻轨,190万,中楼层(共28层)                                                    | 2010年建 |                                 4室2厅 | 191.04平米                                  | 东 西,https://ke-image.ljcdn.com/500000-inspection/prod-ee79343a-f791-4436-8056-f4252f3dfc4c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,陈家桥,高新区.正规三房，户型方正.视野宽阔,75万,高楼层(共30层)                                                3室2厅 | 104平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_rvEgdtE34_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
