20191026,大渡口,白市驿,此房是开发商基装房，户型方正，采光好。,126万,中楼层(共17层)                                                3室2厅 | 104平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,上邦高尔夫联排别墅业主诚心出售！！！,235万,低楼层(共2层)                                                5室3厅 | 253.94平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,九龙坡区白市驿恒大香山华府清水洋房诚心出售,102万,低楼层(共8层)                                                    | 2017年建 |                                 3室2厅 | 99.3平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,上邦高尔夫国际社区C组团 4室2厅 南,191万,低楼层(共3层)                                                4室2厅 | 230.68平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,重庆市  高新区   宫和御府香山  大3房  业主诚心出售,130万,中楼层(共7层)                                                    | 2014年建 |                                 3室2厅 | 127平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,价格便宜，有更多的，适合老带小居住，视野好 。,350万,低楼层(共2层)                                                4室3厅 | 331平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,白市驿 两房 出门就是公交 满2年 配套齐全,50万,高楼层(共18层)                                                    | 2015年建 |                                 2室1厅 | 75.89平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,金凤苑 3室1厅 东南,89万,高楼层(共33层)                                                    | 2015年建 |                                 3室1厅 | 111.02平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,上邦国际联排别墅小区环境好业主诚心出售。,220万,低楼层(共3层)                                                4室3厅 | 271.1平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,价格便宜，有更多的，适合老带小居住，视野好,251万,低楼层(共3层)                                                4室2厅 | 229.73平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,九龙坡区度假房，单配公寓，拎包入住,35万,中楼层(共8层)                                                1室1厅 | 46.31平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,九龙坡区度假房，单配公寓，拎包入住,35万,中楼层(共8层)                                                1室1厅 | 46.97平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,价格便宜，有更多的，适合老带小居住，视野好,305万,低楼层(共3层)                                                    | 2008年建 |                                 5室2厅 | 275.56平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,金凤苑 清水三房两卫··诚心出售，。。,85万,高楼层(共32层)                                                    | 2015年建 |                                 3室2厅 | 110平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,白市驿,此房已满两年，出行便利 门口有超市 小区内有幼儿园。,103万,低楼层(共32层)                                                    | 2015年建 |                                 4室2厅 | 131.44平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
