20191026,沙坪坝,沙滨路,沙坪坝沙滨路秋水长天*小两室,70万,低楼层(共33层)                                                    | 2008年建 |                                 1室1厅 | 55平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-6f3c0b3a-2810-4b2c-8c06-fcdf444a1b03.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,沙坪坝 精装两室带书房 拎包入住，出行便利,149万,中楼层(共33层)                                                    | 2012年建 |                                 2室1厅 | 84.05平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_TDbs0YKmQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,时代房精装，采光好，朝中庭，视野开阔，居家安静,128万,中楼层(共33层)                                                    | 2012年建 |                                 3室1厅 | 77.4平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-df899096-c07a-481c-972c-dad8e1fc8351.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,精致装修，户型方正，采光好，环境清幽，居家安静,75万,低楼层(共33层)                                                    | 2012年建 |                                 2室1厅 | 51平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ac7d7603-b38d-43ef-a0ea-1c066a7a7bad.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,装修两房，住家安静 配套齐全 交通便捷,110万,中楼层(共45层)                                                    | 2008年建 |                                 2室1厅 | 74平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ec03359c-933a-4b83-ba9d-f6e8c5647ad7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙港湾看江两房，住家装修，看房预约,108万,低楼层(共31层)                                                    | 2003年建 |                                 2室2厅 | 87平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-44aa65f2-a4ca-4caa-b410-3875d1d9eeea.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙时代北苑装修两室，户型方正，朝东，拎包入住。,70万,低楼层(共33层)                                                    | 2012年建 |                                 2室1厅 | 45.44平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-dd1bc059-cee9-4335-9727-ee1159436382.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,此房为一室，装修很好，楼层好，采光佳，业主诚心出售,80万,中楼层(共33层)                                                    | 2012年建 |                                 1室2厅 | 47平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-82ffef87-26c3-4fa1-8fad-a659f4eb7aec.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,此房满两年，无增值税，视野开阔，无遮挡，朝向安静。,118万,中楼层(共33层)                                                    | 2009年建 |                                 2室2厅 | 89.48平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_Qvot5Vvkh.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,朝中庭，住家安静，清水单配，总价低！！,48万,中楼层(共20层)                                                    | 2017年建 |                                 1室0厅 | 41平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-2aeec32e-4f49-45f3-b437-b678c5084d20.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,通风好，采光充足，中高层，正看江。,183万,高楼层(共45层)                                                    | 2008年建 |                                 3室2厅 | 133平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-815f6805-bda0-4e0f-b229-d630362610a1.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙港湾 正规三房两卫 带露台,150万,低楼层(共34层)                                                    | 2003年建 |                                 3室2厅 | 127平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-04a9012e-e8b7-4982-b0dd-615a1e39661b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,此房为三房双卫户型，主卧带书房，满两年，看房方便,155万,低楼层(共31层)                                                    | 2008年建 |                                 2室2厅 | 125平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-74bf0d71-a03a-4754-92a3-33dcc4c368bc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,沙坪坝金沙港湾两房朝中庭住家安静采光好业主诚心出售,118万,低楼层(共48层)                                                    | 2003年建 |                                 2室2厅 | 103平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-e08ef5b8-5cfc-4e75-8fac-f884cd72eaa9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,保利正规两房，户型方正，小区环境好住家合适,108万,低楼层(共33层)                                                    | 2009年建 |                                 2室1厅 | 86.59平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-84d746f2-24ac-4093-9548-d370bd7310d3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,装修两年的方正两房  带地暖  高楼层  住家安静,122万,高楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 75.03平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-97be5c32-abbe-404f-b26d-3addc749e4e0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,华宇秋水长天 三室两厅 毛坯房 可看江,175万,中楼层(共45层)                                                    | 2008年建 |                                 3室2厅 | 133平米                                  | 东南 东北,https://ke-image.ljcdn.com/500000-inspection/prod-1794c678-44fe-4399-8a70-3a040ea3c579.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,此房是比较少有户型 有装修 保养不错，诚心出售,135万,高楼层(共45层)                                                    | 2008年建 |                                 2室2厅 | 87.75平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-af191b4d-f2b4-4ba1-b737-b364e83cfe2e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,装修保养好，直接拎包入住，采光没问题住家安静舒适,62万,低楼层(共12层)                                                    | 2017年建 |                                 1室0厅 | 42平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-91af0866-66ca-4845-8d4b-8101885e6b70.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,沙滨路 兴亚沙滨国际 正规两房 一线江景 视野好,105万,中楼层(共12层)                                                    | 2017年建 |                                 2室2厅 | 75.98平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/pc1_MSZJtG9mW.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,磁器口轻轨站 重大环线 户型方正，采光好,130万,高楼层(共20层)                                                    | 2017年建 |                                 3室2厅 | 95.29平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-a9472389-50de-48f5-82be-c70ab1260956.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙别馆住家两房，户型方正，采光好，诚心出售,100万,中楼层(共17层)                                                    | 2008年建 |                                 2室2厅 | 80平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_VrPdLidee_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙时代正规两房，户型方正，采光好，朝东南。,90万,中楼层(共33层)                                                    | 2012年建 |                                 2室2厅 | 53.76平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-13396ce0-0494-4551-838c-9337d9a2da88.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,美丽山水装修一居室 朝南 看房方便,77万,低楼层(共31层)                                                    | 2008年建 |                                 1室1厅 | 60.81平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_qB42zsWVA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,沙滨路美丽山水装修4房 一线江景 看房方便 拎包入住,240万,低楼层(共29层)                                                    | 2008年建 |                                 4室2厅 | 173.44平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/test-23e49d6b-3473-44b7-b8cd-707de074ee4e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,正规两房 精装修 住家安静不吵一线江景 配套齐全,138万,中楼层(共12层)                                                    | 2017年建 |                                 2室2厅 | 95平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-ff6596f7-99ea-4e73-94d3-c38b0450c4ed.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙港湾A区业主正规两房诚心出售,115万,高楼层(共34层)                                                    | 2003年建 |                                 2室2厅 | 90.66平米                                  | 南 西南,https://ke-image.ljcdn.com/500000-inspection/prod-b2187521-9066-4741-8d2e-ec2ef00289e3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙时代精装修，户型方正，采光好，拎包入住。,125万,中楼层(共33层)                                                    | 2012年建 |                                 3室2厅 | 70平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_pxzjrmvjj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,正规两房，户型方正，住家安静，采光好,58万,高楼层(共7层)                                                2室1厅 | 62平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_WZ3zt8vuv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,看江，出行方便，价格优质，看房方便。,43万,低楼层(共8层)                                                    | 2000年建 |                                 2室1厅 | 55.12平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_rAukJIIj0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,港湾经典两房户型，拎包入住，看房方便。,115万,低楼层(共32层)                                                    | 2003年建 |                                 2室2厅 | 100.13平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2de4d9ab-b26b-4b97-b782-a44212faea5b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,保利康桥精装三房带车位出售 可看江 有地暖 拎包住,168万,中楼层(共33层)                                                    | 2009年建 |                                 3室2厅 | 107.68平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-69d0aedd-eea5-4b52-aeee-951f452e7da3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙时代南苑正三房，精装修，视野开阔，安静宜居,126万,低楼层(共33层)                                                    | 2012年建 |                                 3室2厅 | 75平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-53a4bda9-c573-480e-a0d4-fd1fe4bd0666.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙港湾三房清水阚江一线江景安心卖价格好沟通,165万,中楼层(共34层)                                                    | 2003年建 |                                 3室2厅 | 142.75平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_ogfII68e1_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,保利康桥装修2房朝小区中庭，住家安静，采光好。,115万,高楼层(共33层)                                                    | 2009年建 |                                 2室1厅 | 88.68平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-19c93dc2-481d-4448-b864-c5909c347ef5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,美丽山水精装三房，户型方正拎包入住,176万,中楼层(共31层)                                                    | 2008年建 |                                 3室2厅 | 126平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/test-24ccd329-6618-4195-979b-d7ab95311716.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙港湾，正规大三房，中楼层，视野好,300万,中楼层(共33层)                                                    | 2003年建 |                                 3室1厅 | 249平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-96e9e91c-e742-4ce2-9286-f00bb3548f1d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,财信沙滨城市 清水两房 带外阳台 可看江 1梯3户小高层,125万,高楼层(共18层)                                                    | 2016年建 |                                 2室2厅 | 76平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-60af543d-8ab3-4df8-bb39-0f5f3a555b3f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,住家装修 拎包入住 户型方正 采光通透,110万,高楼层(共33层)                                                    | 2012年建 |                                 3室1厅 | 64平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-4bc4f0c0-06f2-4d69-88f6-43d944adbde2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,沙坪坝正规两房，户型方正，采光好,58万,中楼层(共12层)                                                2室1厅 | 59平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_OED1lAEgc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,秋水长天中高楼层，看中庭，住家安静，户型多变！,115万,中楼层(共45层)                                                    | 2008年建 |                                 2室2厅 | 73平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_H6chv1v8Y.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,沙滨路 华宇秋水长天 两室两厅 正看江 拎包入住,105万,中楼层(共30层)                                                    | 2008年建 |                                 2室2厅 | 69.46平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-2e422b55-ae5f-4434-8a67-e9cc72b107fc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,保利康桥两房，安静住家，高楼层视野好，配套齐全。,125万,高楼层(共33层)                                                    | 2009年建 |                                 2室2厅 | 89.27平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-04e944c7-0cd4-43da-a2e3-157926a84bd0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙时代南苑业主诚心出售欢迎来电咨询,110万,高楼层(共33层)                                                    | 2012年建 |                                 2室2厅 | 64平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-109fae89-8421-414a-955d-e39b03a031cc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙时代南苑精小三室，户型方正，采光好，全朝南。,120万,高楼层(共33层)                                                    | 2012年建 |                                 3室2厅 | 73平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-6b6d204a-068a-4b99-9854-6d0fab2f4bcc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,秋水长天 装修小两房  居家安静,90万,高楼层(共30层)                                                    | 2008年建 |                                 2室1厅 | 55平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e3abfac9-2f33-41cc-8358-5ba37ee9a6fb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,财信清水三房，朝中庭，楼层适中，住家安静看房很方便,176万,低楼层(共29层)                                                    | 2016年建 |                                 3室2厅 | 123平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-7a2a4e08-9f8b-4fbd-a95a-2bf693b51480.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,沙滨路 财信沙滨城市  精装3房 小高层 看江 拎包入住,158万,中楼层(共6层)                                                    | 2014年建 |                                 3室2厅 | 79.31平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-11ff3249-87fe-4000-b37b-454d8f5a0c40.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,金沙时代清水两房带院馆户型房子采光好适合居家,110万,中楼层(共33层)                                                    | 2012年建 |                                 3室2厅 | 66.18平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-558072b8-6369-4931-9d4d-ad62b1c4f0bf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,兴亚正看江三房，住家精装修，可拎包入住，视野好！,149万,中楼层(共12层)                                                    | 2017年建 |                                 3室2厅 | 101.73平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/pc1_XH2GnoC6p.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,兴亚沙滨国际 装修两房 住家舒适 安静不吵 一线江景,116万,高楼层(共12层)                                                    | 2017年建 |                                 2室2厅 | 76平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-b2c32959-2721-457a-b920-44da6bb41794.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,总价低，离江边近，户型好采光也不错,58万,中楼层(共12层)                                                    | 2000年建 |                                 2室1厅 | 69平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-4e99837e-943a-42ba-a132-e66257bef4b0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,华宇楼盘， 婚房装修，保养好，看中庭看江，诚心卖！,115万,低楼层(共27层)                                                    | 2008年建 |                                 2室1厅 | 78平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-bab4277d-592f-4af1-8c31-93396d8f4249.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,兴亚沙滨国际精装单间配套  采光视野好  居家安静,58万,高楼层(共21层)                                                    | 2017年建 |                                 1室1厅 | 40平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-c5af66f9-ca17-4387-a9ff-c9cd37199ff0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,沙滨路,江枫正规一室一厅  朝重大 住家安静,74万,高楼层(共33层)                                                    | 2007年建 |                                 1室1厅 | 51平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_LXQl58RR7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
