20191026,九龙坡,二郎,龙湖天街旁 弘悦101 次新小区 正规两房 出门轻轨,80万,高楼层(共32层)                                                    | 2017年建 |                                 2室2厅 | 60平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_Hlb5LHkQK_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,巴国城   精致两房 商品房无多余税费  采光视野佳！,80万,高楼层(共33层)                                                    | 2008年建 |                                 2室2厅 | 71平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/test-49e5532b-4f12-455a-8db1-3095e6f5d3e5.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,双轻轨围绕，正规两室，随时可看房，业主稳定,84万,低楼层(共18层)                                                    | 2009年建 |                                 2室1厅 | 81平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_yoF6uJgMu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,精装单配 装修保持好 业主诚心出售,34万,中楼层(共29层)                                                    | 2012年建 |                                 1室0厅 | 25.59平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_MwSeOrk0O.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,二郎轻轨旁，龙湖天街 新出精装正规3房,138万,低楼层(共32层)                                                    | 2007年建 |                                 3室2厅 | 101平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_olYgk0LM7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,同天观云邸 三房 双卫 有装修 拎包入住,148万,中楼层(共26层)                                                    | 2009年建 |                                 3室1厅 | 116平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ca83e113-028c-481f-ad20-5db8b637df97.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,新小区，清水两房 朝中庭 视野无遮挡，业主安心卖。,100万,中楼层(共19层)                                                2室1厅 | 69.53平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_EaJalwRpN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,渝高香洲 正规大四房 户型方正 精装修  可拎包入住,268万,低楼层(共11层)                                                    | 2014年建 |                                 4室2厅 | 133平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/prod-ae3d0856-fc24-45f1-8b7b-ce1c1168010e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,九龙坡 二郎商圈，配套设施齐全,52万,中楼层(共27层)                                                2室2厅 | 50平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_1IkB8Sq2J_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,同心家园A区、正规一房、带装修。业主急售。,53万,中楼层(共31层)                                                    | 2010年建 |                                 1室1厅 | 45平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_mvLSpt8Sl.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,正规两室改三房，楼层好，视野开阔，采光充足,95万,中楼层(共29层)                                                    | 2016年建 |                                 3室2厅 | 67平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1d523cff-3455-4fe2-be9a-1cfb87937230.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,兰花小区六小区 2室2厅 南,58万,中楼层(共8层)                                                    | 2001年建 |                                 2室2厅 | 71平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-f0c767e7-d487-4f21-9d57-44729195538c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,户型好，装修保养还可以，拎包入住。,84万,高楼层(共18层)                                                    | 2012年建 |                                 3室2厅 | 62平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-b97316e2-146b-438c-99be-07b94bacbfef.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,渝高香洲 紧凑三房 实用性强 出行方便 配套完善,150万,低楼层(共23层)                                                    | 2017年建 |                                 3室2厅 | 106平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_rwoo2aL43_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,二郎保利九悦荟 精装跃层一室一厅 业主诚心出售,52万,高楼层(共19层)                                                    | 2018年建 |                                 1室1厅 | 37平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-631e8db3-0962-4fd0-8d27-372ba68a5ab2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,轻轨房 简单装修 低楼层 出行方便,65万,低楼层(共31层)                                                    | 2010年建 |                                 3室1厅 | 54.66平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-6783f823-87d3-4d7c-93eb-047217309ca0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,玖隆城 改两房可当三房用 装修精美 布局合理 楼层舒适,67万,中楼层(共31层)                                                    | 2008年建 |                                 2室1厅 | 49平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-0173b012-de22-4973-8cad-f061b161e895.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,清水正规三房，户型方正。接受按揭,135万,高楼层(共29层)                                                3室2厅 | 96.66平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-f1f13ca1-3e1b-4be8-ab61-36bdc1a9dab5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,干净舒适一房，轻轨近，带超大外阳台，,58万,高楼层(共29层)                                                    | 2008年建 |                                 1室1厅 | 44.46平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_ubEqLnRPi.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,巴国城前门 位置繁华地段 大两房 拎包入住！,90万,高楼层(共18层)                                                    | 2005年建 |                                 2室2厅 | 81.47平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0e60480c-7a4d-4d11-92be-f23452a698ff.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,西站旁   精装两房    大两房    干净清爽,70万,低楼层(共26层)                                                2室2厅 | 64.5平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_13D8x9CT7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,重庆西站旁　精装修正规大一室　下楼轻轨　,80万,中楼层(共28层)                                                    | 2007年建 |                                 1室1厅 | 58平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-50bbbbe2-fec4-485c-9912-b30dbf8d788d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,同天观云邸 2室改3室 带装修 家具家电齐全 带产权车位,130万,低楼层(共32层)                                                    | 2009年建 |                                 3室1厅 | 91平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_z6gTx0FRf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,交通方便  配套齐全  满两年  环境整洁,230万,中楼层(共8层)                                                    | 2017年建 |                                 4室2厅 | 135平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-962f63fb-5ed0-4064-bf03-47003a9a3e94.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,同天观云邸  四室两厅   朝中庭,160万,低楼层(共32层)                                                    | 2009年建 |                                 4室2厅 | 129.8平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-f7b60ad1-183b-47b6-af2f-d0b29a1aca64.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,板式洋房，结构通透，采光通风佳,265万,中楼层(共8层)                                                    | 2017年建 |                                 4室2厅 | 138平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-2d7fb756-8680-4c89-b797-9a1c15f6f7d6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,彩云湖 精装 满两年 居住安静 品质家电 拎包入住,55万,低楼层(共31层)                                                    | 2010年建 |                                 1室1厅 | 45平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_OkqQ1AvLg.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,二郎轻轨站旁、渝高品质小区、正规四房、视野开阔,222万,高楼层(共32层)                                                    | 2017年建 |                                 4室2厅 | 156.7平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-5873f4ee-bbea-4c35-8ff0-c14560d065c3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,品质小区 小高层 正规四房 清水 朝中庭,196万,高楼层(共11层)                                                    | 2007年建 |                                 4室2厅 | 140平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_DEpHiCckJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,紫薇南苑正规两室住家装修 带外阳台 中间楼层,85万,低楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 78平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-7b59f89d-d95a-4072-800e-adecb093b320.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,玖隆城 正规一房带阳台 有装修 采光好 户型正 安静,56万,中楼层(共31层)                                                    | 2008年建 |                                 1室1厅 | 44平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-756b7dc8-29ba-47b0-a7f9-55931e1957a4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,此房楼层好，安静无噪音 业主诚意出售,64万,低楼层(共32层)                                                    | 2007年建 |                                 1室1厅 | 55平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_oJEVy1AQv.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,商品房 正两房带阳台 朝北看中庭 满五年 产权清晰,92万,高楼层(共31层)                                                    | 2008年建 |                                 2室2厅 | 74.75平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-1c60cfd7-8119-4459-998d-4283d91a5e0f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,精装一楼带花园洋房+次新小区环境好绿化高,400万,低楼层(共6层)                                                    | 2014年建 |                                 6室2厅 | 140平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-7945cfec-68f4-49b3-b2b9-6466663e6530.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,居家装修一房，带顶楼露台，近轻轨，设施完善,55万,高楼层(共25层)                                                    | 2007年建 |                                 1室1厅 | 43平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1d92b3c0-81c1-425a-971c-cf346ff4e571.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,水晶城（九龙坡） 1室1厅 东,60万,中楼层(共33层)                                                    | 2010年建 |                                 1室1厅 | 60平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_xtTA3ZTEz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,住家装修，户型方正，业主诚心出售，看房方便,81万,中楼层(共18层)                                                    | 2005年建 |                                 2室2厅 | 74.46平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-d406218f-a03f-4cee-b07e-2e0f8e3ad726.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,巴国城低总价的清水两房 单价才1万 户型方正,70万,低楼层(共33层)                                                    | 2008年建 |                                 2室2厅 | 69.69平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-69216707-cc80-4745-b306-2fdfb832e806.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,正规三房，家具电齐全，可拎包入住,68万,高楼层(共8层)                                                    | 2001年建 |                                 3室2厅 | 68平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-c981af86-4811-4d09-9c53-94859a488a92.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,二郎商圈 正规大两房 诚心出售 位置好！看房方便,105万,中楼层(共32层)                                                2室2厅 | 80.12平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_Ti8TtzLcH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,渝高香洲 正规两室  清水房  朝中庭,112万,高楼层(共27层)                                                    | 2014年建 |                                 2室2厅 | 80.5平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-c665f692-ac7f-4128-9e19-33de605f9fc4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,晋愉V时代 2室1厅 东南,115.5万,中楼层(共33层)                                                2室1厅 | 78.75平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_uK8p02msc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,隆鑫盛世普天四室两厅业主急售价格可谈,225万,高楼层(共7层)                                                    | 2017年建 |                                 4室2厅 | 101.7平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-6af60043-22ce-4098-9525-c13d0bb54fca.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,户型方正，无浪费空间，住家装修，拎包入住,110万,中楼层(共30层)                                                    | 2007年建 |                                 3室2厅 | 90平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-f3817f4a-18c9-4b5b-b221-9c2ed9c30473.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,精装修，正规两房，户型方正，来有缘人,93万,中楼层(共32层)                                                    | 2016年建 |                                 2室1厅 | 65.38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_YsgB03udA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,二郎,彩云湖边 同心家园A组团大三房带阳台 视野好,125万,中楼层(共33层)                                                    | 2010年建 |                                 3室2厅 | 108.82平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-698d07b7-97cc-4450-9ee1-fc9c46d87ad0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
