20191026,南岸,融侨半岛,南滨路上次新楼盘+品质好单价低，户型方正业主诚心,162万,中楼层(共42层)                                                3室2厅 | 108.42平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-d91567bb-807c-4739-ad50-fc4e83ccdddd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,龙湖清水大四房采光通风好 一线江景 业主诚售,220万,高楼层(共32层)                                                    | 2008年建 |                                 4室2厅 | 163平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-a0a764e9-f51b-4b77-b0fa-ce23bd496e80.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,铜元局 轻轨旁 春上南滨精装两房 业主诚心卖,139万,中楼层(共33层)                                                    | 2015年建 |                                 2室1厅 | 74.61平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_7GdiNkMra_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,精装板式三房 低于市场价 业主诚心急售 可做私家花园,180万,低楼层(共11层)                                                    | 2012年建 |                                 3室2厅 | 114.8平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-73ecc851-a453-4dd9-9285-108772af9ada.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路金辉城 满二年户型方正三房 视野开阔诚心出售,160万,高楼层(共33层)                                                3室2厅 | 117.12平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_K9hT1CMmO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,清水大三房 中间层  客厅大阳台 安静朝南看公园,170万,高楼层(共33层)                                                3室2厅 | 112.67平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-38bf56c3-86ae-4f4c-9fd4-5ecff9f4a188.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,清水大四房 看江户型 客厅带大阳台 楼层视野霸道。,230万,低楼层(共33层)                                                4室2厅 | 151.1平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-a96a47c3-c69b-48d4-9e1a-7c6ba244e79d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,龙湖观山水新出装修两房两卫，证在手，业主诚心出售,100万,低楼层(共29层)                                                    | 2007年建 |                                 2室2厅 | 82平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-f7aa02de-5617-4f5f-8ca6-03768d965fde.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,铜元局正规跃层2房 出行便利 拎包入住,78万,低楼层(共31层)                                                    | 2009年建 |                                 2室1厅 | 58.4平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-40bdaa91-8742-4f99-8c11-2bc1c4f0260e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,金辉城花样派精装修三房低楼层装修保持好带地暖,148万,低楼层(共32层)                                                    | 2015年建 |                                 3室1厅 | 93.93平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-b30252ff-7014-444f-962e-7f4c7a35bbf4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路金辉城春上南滨+住家装修3房+端头户型,150万,低楼层(共33层)                                                    | 2015年建 |                                 3室1厅 | 94平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/pc1_ggGNa5cFH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,金辉御江府 次新   临江  朝中庭 户型方正,198万,低楼层(共33层)                                                3室2厅 | 108平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_cHeObioJT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,花漫庭装修四房+视野开阔+看江无遮挡+看房方便,218万,高楼层(共28层)                                                    | 2012年建 |                                 4室2厅 | 140平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-29c00e29-8915-4ffd-84e8-e209b0ea80c8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路金辉御江府+正朝南清水大三房+大阳台，看公园,190万,中楼层(共33层)                                                    | 2018年建 |                                 3室2厅 | 126.81平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_DYZmTrklG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,风临洲B区清水跃层 视野开阔采光好 看江看桥无遮挡,185万,高楼层(共6层)                                                    | 2004年建 |                                 4室2厅 | 117平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-73e991c1-3192-4143-909a-935ba1f56d8a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,满二年板式结构湖畔洋房 前后中庭随时看房,260万,高楼层(共8层)                                                    | 2005年建 |                                 4室2厅 | 138.15平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/test-f743f0ff-b11e-43b1-99c6-8caa252a6498.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,花湖汀装修三房 装修保持新 明厨明卫 出行方便,219万,中楼层(共35层)                                                    | 2013年建 |                                 3室2厅 | 128平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-c1ed2cf0-34ef-481b-b1c3-e147f196c667.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,春上南滨    视野比较开阔三房,168万,低楼层(共39层)                                                    | 2015年建 |                                 3室2厅 | 108.43平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6f742f9a-7f71-42af-9ace-328db6cfbca6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,铜元局 春上南滨 两房 业主诚心卖,128万,低楼层(共33层)                                                    | 2015年建 |                                 2室2厅 | 79平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_UOtiwu5ei_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,精装大三房  朝南看公园 满两年 业主诚心 可拎包入住,215万,低楼层(共33层)                                                3室2厅 | 112.9平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/pc1_PHjkTk6uh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,轻轨旁  龙湖观山水+装修三房+品牌家电+品质小区,158万,中楼层(共32层)                                                    | 2008年建 |                                 3室2厅 | 115.45平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-874e4ded-6fd5-4463-af35-5d103802aac5.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,房屋配套齐全+楼层中高视野开阔+业主诚心出售,180万,低楼层(共33层)                                                3室2厅 | 133平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_piqXokWSB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,环线旁正规大两房精装修拎包入住 住家安静 视野开阔,110万,高楼层(共41层)                                                    | 2008年建 |                                 3室2厅 | 89平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_WN2s1cQuN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨半岛香弥山2号、新装修小三室、带外阳台！,85万,低楼层(共36层)                                                    | 2009年建 |                                 3室1厅 | 59.23平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_ZXwzEOdrj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,次新小区 轻轨站三号线 精装三房 温馨居家装修,155万,高楼层(共33层)                                                    | 2015年建 |                                 3室1厅 | 95平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/test-326a25b0-bf65-428f-a0a0-9c26522d353a.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,清水大三房 客厅大阳台 卧室大飘窗 楼层朝向好 满两年,172万,高楼层(共33层)                                                3室2厅 | 117.12平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-d9e8b248-6fd6-4ced-89c2-2435d2b1e104.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,看江清水三房，视野开阔，随时看房,185万,中楼层(共33层)                                                3室2厅 | 126.67平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_AGsxy1aKz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,香弥山自住精装修 大四房 带入户储物间证在手,195万,高楼层(共33层)                                                    | 2008年建 |                                 4室2厅 | 150.25平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_KFdBZGeCR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,清水大三房 高楼层  客厅大落地窗 安静朝南中庭看公园,152万,高楼层(共33层)                                                    | 2019年建 |                                 3室2厅 | 102平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-90fd726f-6be7-4967-ab08-324181823aa2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南坪 铜元局 香弥山 平层两房 看房提前约,109万,地下室(共15层)                                                    | 2008年建 |                                 2室2厅 | 95平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-491de93c-cc82-485f-a3d4-d7879e69c072.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路金辉次新房 满二年 前排看江视野好 无遮挡,229万,中楼层(共33层)                                                4室2厅 | 142.58平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/c1ccb3bb-e98f-441b-88f6-cea4ece0f622_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨半岛 香弥山2号 住家装修 业主诚心卖 配套齐全,96万,中楼层(共29层)                                                    | 2009年建 |                                 3室2厅 | 77.9平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-6a84a0e9-5260-40b4-a29f-eb248b41e71a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,龙湖精装小三房，保养好家具家电齐全，朝中庭住家安静,138万,低楼层(共29层)                                                    | 2007年建 |                                 3室2厅 | 98平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-2ed91a50-fae2-438d-a77a-98adec4450aa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨半岛风临洲B区+147平正规4房+多层住宅板式结构,159万,低楼层(共6层)                                                    | 2004年建 |                                 4室2厅 | 147.58平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-c6a4b0bb-fb5a-4fef-b41e-48ec532631c3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,此房满两年，简单装修四房，采光好，户型方正横厅设计,225万,中楼层(共33层)                                                    | 2012年建 |                                 4室1厅 | 140平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-0c42a94f-21d2-4c99-adaa-9d7dd07c796e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,次新小区 轻轨站三号线 精装三房 温馨居家装修,155万,高楼层(共33层)                                                    | 2015年建 |                                 3室1厅 | 95平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/test-326a25b0-bf65-428f-a0a0-9c26522d353a.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,清水大三房 客厅大阳台 卧室大飘窗 楼层朝向好 满两年,172万,高楼层(共33层)                                                3室2厅 | 117.12平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-d9e8b248-6fd6-4ced-89c2-2435d2b1e104.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,香弥山自住精装修 大四房 带入户储物间证在手,195万,高楼层(共33层)                                                    | 2008年建 |                                 4室2厅 | 150.25平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_KFdBZGeCR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,清水大三房 高楼层  客厅大落地窗 安静朝南中庭看公园,152万,高楼层(共33层)                                                    | 2019年建 |                                 3室2厅 | 102平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-90fd726f-6be7-4967-ab08-324181823aa2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南坪 铜元局 香弥山 平层两房 看房提前约,109万,地下室(共15层)                                                    | 2008年建 |                                 2室2厅 | 95平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-491de93c-cc82-485f-a3d4-d7879e69c072.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路金辉次新房 满二年 前排看江视野好 无遮挡,229万,中楼层(共33层)                                                4室2厅 | 142.58平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/c1ccb3bb-e98f-441b-88f6-cea4ece0f622_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨半岛 香弥山2号 住家装修 业主诚心卖 配套齐全,96万,中楼层(共29层)                                                    | 2009年建 |                                 3室2厅 | 77.9平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-6a84a0e9-5260-40b4-a29f-eb248b41e71a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,龙湖精装小三房，保养好家具家电齐全，朝中庭住家安静,138万,低楼层(共29层)                                                    | 2007年建 |                                 3室2厅 | 98平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-2ed91a50-fae2-438d-a77a-98adec4450aa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨半岛风临洲B区+147平正规4房+多层住宅板式结构,159万,低楼层(共6层)                                                    | 2004年建 |                                 4室2厅 | 147.58平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-c6a4b0bb-fb5a-4fef-b41e-48ec532631c3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,此房满两年，简单装修四房，采光好，户型方正横厅设计,225万,中楼层(共33层)                                                    | 2012年建 |                                 4室1厅 | 140平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-0c42a94f-21d2-4c99-adaa-9d7dd07c796e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,此房屋已满两年，房子有车位可售，户型方正南北朝向。,146万,低楼层(共6层)                                                    | 2003年建 |                                 3室2厅 | 135.23平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_1X253ea7U_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,正规三房+看房方便+业主诚心出售,155万,低楼层(共32层)                                                    | 2015年建 |                                 3室2厅 | 101平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-9cfd1acf-d5ec-49eb-a715-8f4e9bc3f08b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨半岛风临洲+花园洋房装修三居室+户型敞亮通透,135万,高楼层(共6层)                                                    | 2004年建 |                                 3室2厅 | 115平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-44d77173-8e6e-4911-b75f-5a13fc4d95a0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路上的品质楼盘+户型方正，小区环境好配套齐全,158万,低楼层(共42层)                                                3室2厅 | 109平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_pNPY72Il2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路上+铜元局轻轨站+诚投装修两房+朝桥看江,86万,低楼层(共22层)                                                    | 2012年建 |                                 2室2厅 | 67.7平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-10c3f836-1cb4-4352-98bf-9e3f557701e7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨半岛香弥山  正规三房精装修  户型方正,128万,中楼层(共29层)                                                    | 2009年建 |                                 3室2厅 | 101平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-94147c78-db8a-4b1e-8895-9ab7a68d62fd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,金辉城耀江府+湖畔公园洋房+全新精装4房出售,350万,中楼层(共8层)                                                4室2厅 | 141.36平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_W0OYzCOU4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南滨路 2019年次新房 户型方正 采光充足,283万,中楼层(共42层)                                                4室2厅 | 180平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-d97a4ac7-11b6-4d47-9b53-a45b5629fb42.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,融侨城花漫庭精装四房 板式结构 朝中庭 采光好,245万,低楼层(共33层)                                                    | 2013年建 |                                 4室2厅 | 146平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-8e94ffb6-8f08-4593-a290-7ac65ff6e55f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南坪商圈精装正规两房，南北朝向+业主安心卖房,104万,中楼层(共29层)                                                    | 2007年建 |                                 2室2厅 | 70.56平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_0ckl5pDWG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南坪 金辉城春上南滨 装修2房 品质小区 看房方便,123万,低楼层(共33层)                                                    | 2015年建 |                                 2室2厅 | 75平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-7adbfcb2-a6a5-4470-ae37-ede14ae2af8d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,南坪 海峡路轻轨旁 刘家花园清水四房 看江效果霸道,117万,中楼层(共30层)                                                    | 2000年建 |                                 4室1厅 | 124.5平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_onnyxdi7T_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,房子朝中庭，安静，采光还不错，清水房，带露台,148万,低楼层(共39层)                                                    | 2015年建 |                                 3室2厅 | 97平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-43730eed-485c-4e92-a4e5-e46ca6c5a3e8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,融侨半岛,江城上精装3+1户型 简约风格 清爽干净 拎包入住 看江,240万,低楼层(共31层)                                                    | 2017年建 |                                 3室2厅 | 145平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-3021be6c-08c9-4796-a447-e0e0fd4a682f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
