20191026,渝北,松树桥,花卉园 小跃层  价格实惠  业主急售,55万,低楼层(共27层)                                                    | 2007年建 |                                 2室1厅 | 44平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-525bc465-f10f-4963-bdc8-c5d660c2b4ed.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园精装轻轨三房带独立车位，户型方正7米大阳台,145万,低楼层(共34层)                                                    | 2012年建 |                                 3室1厅 | 93平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-18ba3eab-3177-45a0-8b76-1c59a26d32bf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,加州百合园金城国际精装两房满五唯一随时可看可拎包,103万,中楼层(共35层)                                                    | 2008年建 |                                 2室2厅 | 74.86平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_n1CB5nFmH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,首付15万买居家一室，视野开拓不档看公园，可做民宿,48.8万,高楼层(共28层)                                                    | 2000年建 |                                 1室1厅 | 50.46平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-4350f008-89f4-4cda-aa01-2ec957fd90c3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,刚需改善小三房，户型方正，面积利用率高,125万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 79.37平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_psrYZtI6i_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟装修跃层小三房户型方正，交通便利直接入住。,99万,低楼层(共37层)                                                    | 2008年建 |                                 3室1厅 | 76.58平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_UQYQDa3rv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,百康年拿铁城正规两房 住家安静朝中庭,112万,中楼层(共32层)                                                    | 2006年建 |                                 2室1厅 | 79.9平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_QFfRLaMzB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园清水大三房 新小区 户型方正,126万,低楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 102平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-21d3ac31-26ea-4e81-9f2f-36271d078536.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,上海大厦优质一房，轻轨旁，诚心出售,51万,高楼层(共16层)                                                    | 2007年建 |                                 1室1厅 | 41平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_dZHCnrZBp_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,房屋楼下是永辉，300米到轻轨方便快捷 出行方便,80万,中楼层(共27层)                                                    | 2007年建 |                                 2室1厅 | 66.7平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-30b8a6af-f8cd-4681-96ea-e80fd85a179a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,锦江郦城自住小两房业主诚心证在手朝南看中庭,91万,中楼层(共8层)                                                    | 2012年建 |                                 2室1厅 | 61.59平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-349de966-3254-4e2f-9886-dddaa3f1e5f7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,拿铁城住家装修三室双卫拎包入住 出行方便购物便利,145万,低楼层(共32层)                                                    | 2006年建 |                                 3室1厅 | 107.41平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_zwgp6HefB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,轻轨一房 居家生活便捷工作生活交通无缝对接,56万,低楼层(共27层)                                                    | 2007年建 |                                 1室1厅 | 49.17平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-6ea28b14-73bd-4c1d-80cb-03728a2d0beb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟轻轨两房，户型方正生活方便。直接拎包入住,105万,低楼层(共32层)                                                    | 2010年建 |                                 2室2厅 | 67平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-89fd69c7-4f9d-42ff-a3c0-b87f4c845c05.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,金龙苑 正规两房，业主诚心出售,75万,低楼层(共9层)                                                    | 2000年建 |                                 2室2厅 | 81.96平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_wS5Jz2lok_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,加州医院楼上，三室一厅，采光充足,82万,中楼层(共9层)                                                3室1厅 | 104平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_WfI6gtyWw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,住家正两房带入户，视野开阔采光好，住家安静舒适,125万,高楼层(共34层)                                                    | 2012年建 |                                 2室2厅 | 82.81平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-7631856c-e8a9-476e-9083-ba11336ca146.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北花卉园轻轨站锦江郦城装修三房可拎包入住,151万,低楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 103平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_mJjUKbkTS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园正规三房两卫，业主诚心出售,148万,低楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 103.7平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0857234e-9d5f-4468-9c86-26807211a176.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟花卉园正规两房，醇熟小区,99万,低楼层(共34层)                                                    | 2012年建 |                                 2室2厅 | 68.9平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-4962576d-413f-49ab-91fa-95033f1774b4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园旁精装修跃层，位置好，出现便捷,56万,低楼层(共27层)                                                    | 2007年建 |                                 1室1厅 | 44.4平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-4ddf7065-c2f5-4514-a2b3-7285b351440e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,总价低的楼梯房，可以走银行按揭,75万,低楼层(共9层)                                                    | 2002年建 |                                 2室1厅 | 76平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_Zasf5xNI8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟，装修两室，户型方正，诚心出售,108万,高楼层(共35层)                                                    | 2008年建 |                                 2室2厅 | 74.86平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-8b43833d-bc49-4f85-929b-f8aa89c44a1f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,金城国际正规三房，住家安静，出行便利,110万,低楼层(共37层)                                                    | 2008年建 |                                 3室2厅 | 94平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-de6725ef-1610-41fa-a7d5-0635e9d1c301.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园2012年锦江郦城朝南三房两卫双阳台，温馨之家,160万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 102.5平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-bc3f68ca-0ab0-40f3-9f2f-fde57ca85d7e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,加州 红河苑 双轻轨 住家两房 配套成熟 交通方便,70万,高楼层(共9层)                                                    | 1999年建 |                                 2室1厅 | 67.77平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_DivRJ9IOU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,加州正规三房带顶棚和屋顶花园 交通便利 配套完善,75万,高楼层(共8层)                                                    | 2000年建 |                                 3室1厅 | 82平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-dc43029a-81bc-4151-b332-5da303ca943b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园轻轨精装跃层，房屋住家精装拎包入住,90万,低楼层(共16层)                                                    | 2007年建 |                                 3室1厅 | 60.86平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-571457b0-8fb2-401f-82e2-8875368e1472.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园轻轨站旁  正规大三房 住家装修 适合自住,131万,低楼层(共32层)                                                    | 2006年建 |                                 3室2厅 | 104平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_QDIv5p3Gu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,精装正规两房，近轻轨，拎包入住，产权清晰,126万,高楼层(共32层)                                                2室2厅 | 81.47平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_B8wl1ieHu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北区步梯房一室一厅住家装修，拎包入住,40万,高楼层(共9层)                                                    | 2002年建 |                                 1室1厅 | 43平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-71dfc702-008e-44c6-bca6-25ee098882c2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,顶楼大两房，带顶棚和屋顶花园 交通便利，配套齐全。,78万,高楼层(共8层)                                                    | 2002年建 |                                 2室2厅 | 91.3平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9e0dcc24-ed7b-4e1a-92ac-ca1305b13edf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,房屋为两房，朝南，采光充足，单价低，交通方便。,56万,高楼层(共9层)                                                2室1厅 | 70平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_GGs96afR8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园轻轨站旁精装3房  装修就花了20多万,130万,中楼层(共32层)                                                3室2厅 | 81.31平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-a5ac6c27-afdb-4fdb-a58d-5ab61671d701.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,轻轨精装两房，高品质装修，新小区居住环境,138万,高楼层(共34层)                                                    | 2012年建 |                                 2室2厅 | 78.6平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-2cd95754-ded7-4406-a087-43852310a19c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园轻轨站一室，业主诚心卖。,55万,中楼层(共16层)                                                    | 2007年建 |                                 1室1厅 | 42平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_MdN7bEeYH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,配套完善 精装修 看房方便 诚心出售,65万,中楼层(共27层)                                                    | 2007年建 |                                 1室1厅 | 50平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_2IVajMBHW.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北龙溪镇精装大三房，户型方正拎包入住，诚心出售,164万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 105平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1ffa3ca6-1ce0-439c-bc93-83a4f73ddd9a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园成熟小区，近轻轨，环境优美~,149万,高楼层(共32层)                                                    | 2006年建 |                                 3室2厅 | 107.41平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-985f999e-5986-4dec-a448-aaed6bd87467.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,波尔多住家装修跃层两房，户型方正住家安静,83万,中楼层(共16层)                                                    | 2007年建 |                                 2室1厅 | 56平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-30ab12fb-174c-4f86-8fa4-f08fe724f450.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,嘉州商圈  拿铁城 跃层四房三卫 高楼层采光好 满2年,148万,高楼层(共13层)                                                    | 2006年建 |                                 4室2厅 | 113.3平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2b13cbaa-805e-4d84-b573-39deeda8ece9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北龙溪温馨一房，自住精装修，保持很好,60万,中楼层(共27层)                                                    | 2007年建 |                                 1室1厅 | 49.17平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-18edf6ee-8244-4cb7-bf61-b3231b6624ca.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北 加州 龙溪 交通便利 适合住家 拎包入住！,102.8万,中楼层(共32层)                                                    | 2010年建 |                                 2室1厅 | 65平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_tZiI8EBqX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,龙溪成熟地段，装修两房，配套齐全,95万,中楼层(共32层)                                                    | 2006年建 |                                 2室1厅 | 60平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-4cd8b133-6723-4c20-896a-0403fe9d971e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,金城国际 精装经典小两房 公交站 新世纪超市 轻轨,71万,高楼层(共35层)                                                    | 2008年建 |                                 2室1厅 | 45平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_AozadlImQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,轻轨房，简装三房一卫，电梯房，业主诚心出售！,125万,高楼层(共15层)                                                    | 2009年建 |                                 3室2厅 | 114平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-7c2a7ade-83b6-4a34-954c-c508617d4b8e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,波尔多 楼下永辉超市 花卉园轻轨,63万,中楼层(共27层)                                                    | 2007年建 |                                 2室1厅 | 49.17平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_3wbVrvgpJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园轻轨站旁，百康年拿铁城，跃层大三房，拎包入住,148万,中楼层(共13层)                                                    | 2006年建 |                                 3室2厅 | 104平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-566d6f58-b5e9-49c6-b02a-83fd8edb34bd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟轻轨两房朝南看中庭户型方正采光通风效果好,91万,高楼层(共32层)                                                    | 2010年建 |                                 2室2厅 | 55平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-b1295ea7-34cd-4678-82f1-e670243f32ff.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟精装三房双轻轨，户型反正直接拎包入住。,145万,高楼层(共32层)                                                    | 2010年建 |                                 3室1厅 | 85.14平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_l0Q2hNXRV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,嘉州次新盘 户型方正带院馆 诚心出售,120万,中楼层(共32层)                                                    | 2010年建 |                                 2室2厅 | 74.3平米                                  | 北 东,https://ke-image.ljcdn.com/500000-inspection/pc1_oIJflOcVW_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟刚需两房，位置好，出行便捷,106万,中楼层(共32层)                                                    | 2010年建 |                                 2室2厅 | 64.56平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-fd8e79a1-418f-47a9-a075-b1c2935dfffb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟 轻轨精装一室两厅，朝南视野好大阳台，安静,90万,中楼层(共32层)                                                    | 2010年建 |                                 1室2厅 | 57平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6790e71a-6bae-497e-b298-454335f6dcaa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,轻轨一房，居家装修，直接拎包入住，生活交通便利。,53万,中楼层(共27层)                                                    | 2007年建 |                                 1室0厅 | 42.88平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-e0a065c2-33dd-4f96-9d2b-964daeded97d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,江渝北中间楼梯房，总价低，看房方便。,40万,高楼层(共9层)                                                    | 2002年建 |                                 1室1厅 | 44平米                                  | 西南 南,https://ke-image.ljcdn.com/500000-inspection/pc1_tzyGB0vqn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,位于嘉州电子校，出行方便，生活便利,65万,低楼层(共18层)                                                    | 2000年建 |                                 2室1厅 | 48平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-96a8a94c-13d7-4fcb-b240-3b6a4a1f0e86.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,装修两房，户型好，配套齐全生活住家舒适,150万,中楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 93平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-a8e369a9-6f0c-4775-b5a0-007b61cc2185.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,碧桂苑正规3室2厅2卫， 出行方便，住家舒适,125万,低楼层(共13层)                                                    | 2000年建 |                                 3室2厅 | 122.4平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-86eb39a6-35ec-4313-916c-cb97da80bcb9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园红旗河沟大三房，位置好，出行方便,97万,高楼层(共8层)                                                3室2厅 | 126.66平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_QG40T0Rr7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,龙溪镇2016次新年小区，精装小两室，诚心出售,83万,高楼层(共19层)                                                    | 2016年建 |                                 2室1厅 | 46.54平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/pc1_zgS5NWoKE_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园两房+小书房，装修精致，保养很好。,120万,高楼层(共32层)                                                    | 2010年建 |                                 2室2厅 | 74.13平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-fa3bb44d-1b39-4995-86a4-d6ab04cf8d78.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,嘉州依云雅筑精装正两房可拎包业主诚心卖可随时看房,105万,高楼层(共32层)                                                    | 2010年建 |                                 2室2厅 | 68.89平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-12a1216c-1122-4d7f-9d1c-88701d1d7d95.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,荣升大厦 1室1厅 东南,70万,低楼层(共18层)                                                    | 2000年建 |                                 1室1厅 | 44平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_Mm1GIlRvn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园住家三房，看中庭，住家安静环境好,165万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 104.94平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-5a427249-6cae-499d-946c-cbd6ffd4995a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北加州商圈依云雅筑，正规两室出售,109万,中楼层(共30层)                                                    | 2010年建 |                                 2室1厅 | 67平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-beb1c73b-a2f1-4a94-9840-4464df89ad49.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北红旗河沟花卉园依云雅筑精装两室诚心出售,128万,中楼层(共32层)                                                    | 2010年建 |                                 2室1厅 | 78平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_SZnLEfO6B_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,心悦雅居 出门安家咀公交站，可拎包入住,72万,高楼层(共18层)                                                    | 2007年建 |                                 1室1厅 | 53平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_JQi4RFFwb_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,渝北花卉园锦江郦城装修三房带阳台可拎包入住,153万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 90.58平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-63ef36f0-38f0-4bbf-a316-9329aee4a440.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,花卉园正规三房，位置好，生活方便，出行便捷。,95万,低楼层(共2层)                                                    | 2000年建 |                                 3室2厅 | 99.21平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-784f6cdc-bcf9-4eb3-b7ed-af80a6e5e5a8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,百康年拿铁城正规三房，交通便利，配套完善新上,135万,中楼层(共32层)                                                    | 2006年建 |                                 3室1厅 | 107.41平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_cRqMR7hXt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,2改三精装房，采光好，户型方正，坐南朝北，急售,105万,中楼层(共20层)                                                    | 2016年建 |                                 3室1厅 | 65.67平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-4600fa41-a76b-44a9-a989-89077ec2edcf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟轻轨精装两房精装修，户型方正通风效果好！,100万,高楼层(共32层)                                                    | 2010年建 |                                 2室1厅 | 58平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_FKHX6CXYT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,依云雅筑两房中间楼层，视野无遮挡采光很好,116万,中楼层(共32层)                                                    | 2010年建 |                                 2室1厅 | 74.13平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-197ee845-3698-4b08-bcd9-a20e297d74ae.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,松树桥金城国际中装修三室跃层家电全！出售110万！,110万,中楼层(共37层)                                                    | 2008年建 |                                 3室1厅 | 85.24平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-477b214a-fbf2-40e8-9ef0-e82254bf338b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,嘉州电子校 生活便利 精装3房,115万,高楼层(共18层)                                                    | 2000年建 |                                 3室2厅 | 103.69平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-fc8cee02-c757-4544-ad23-9a1ef2a56404.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,精装修，随时可以拎包入住，体验小资生活,88万,低楼层(共18层)                                                    | 2007年建 |                                 2室2厅 | 59.42平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_EsPDjCo3k_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,松树桥,红旗河沟轻轨站旁 金城国际 住家精装 三房 拎包入住。,118万,高楼层(共37层)                                                    | 2008年建 |                                 3室2厅 | 90.93平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-b4c4c3cb-4082-4e88-9597-bd8ad661df7a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
