20191026,渝北,龙溪,清水跃层，位置好，出行方便，业主诚心。,75万,高楼层(共18层)                                                1室1厅 | 51.37平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-0f2dce66-8ef5-4656-b329-4676c98ad7f7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,渝北新牌坊 品质小区 精装正规三房 朝南 看中庭,175万,中楼层(共33层)                                                    | 2008年建 |                                 3室2厅 | 95.19平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_nIcj0KFS2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,北城国际正规大两房安静通风采光充足可拎包入住,130万,中楼层(共33层)                                                    | 2009年建 |                                 2室2厅 | 87.67平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_VOWTZDoW3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,（推荐）此房装修全新，没有住过人，价格合理诚心出售,155万,高楼层(共33层)                                                    | 2010年建 |                                 3室1厅 | 103.15平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2755f303-2012-4605-8204-ccf88ce5a44c.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城+正规四房+交通便利,192万,低楼层(共22层)                                                    | 2009年建 |                                 4室2厅 | 123.6平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6e02d7fe-aa74-416a-9f41-a438b70f5b10.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,嘉州路轻轨站风华美锦正规两房朝中庭,93万,中楼层(共32层)                                                    | 2009年建 |                                 2室2厅 | 61平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_cMhY7k2rR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,花卉园轻轨站旁精装两房 诚心出售,100万,中楼层(共33层)                                                    | 2009年建 |                                 2室1厅 | 65.64平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_BVfchB6rS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,业主急卖，锦绣城正三房   精装修近轻轨,230万,高楼层(共32层)                                                    | 2012年建 |                                 3室1厅 | 132平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_Yh8Y1NZHT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,锦绣城正规大两房 朝北看照母山 近商圈轻轨,155万,高楼层(共32层)                                                    | 2012年建 |                                 2室2厅 | 90平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-875cbd8e-b593-4449-a4fa-268a2839f27a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,风华美锦，户型方正，诚心出售 近商圈,82万,中楼层(共32层)                                                    | 2009年建 |                                 1室1厅 | 51.5平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_rSRvR6rVd_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,新牌坊 天一桂湖花源 跃层大四房业主诚心出售,173万,中楼层(共7层)                                                    | 2003年建 |                                 4室2厅 | 150平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/17254d68-b5ac-4f4d-bb31-fe89e1dd38d7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,此房满了两年，业主诚心卖，住家精装修，可拎包入住,120万,中楼层(共32层)                                                    | 2009年建 |                                 2室1厅 | 72.98平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/49bf04f5-bdab-46eb-ae7b-ff1a7847a598.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,近轻轨长安锦绣城住家精装修三室一厨两卫,190万,高楼层(共33层)                                                    | 2011年建 |                                 3室1厅 | 117平米                                  | 南 西南,https://ke-image.ljcdn.com/500000-inspection/prod-b592789b-f357-44e0-a147-82beca82c3bc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,新牌坊天一桂湖花园住家两房，业主急售看房子方便，,70万,高楼层(共7层)                                                    | 2003年建 |                                 2室2厅 | 71.22平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-beb7244e-d8a2-4d47-8f7b-f526bd50da79.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,此房已经满二年，户型方正标准。，精装修拎包入住。,155万,低楼层(共32层)                                                    | 2011年建 |                                 3室2厅 | 100平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_AyWvXNuvq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,渝北 加州北城国际 正规两房 带大阳台,125万,低楼层(共33层)                                                    | 2010年建 |                                 2室2厅 | 83平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/test-c1eec2e9-b7a0-48ac-9579-f61c8dec2825.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,北城国际精装小两房、采光视野好拎包住！,93万,高楼层(共33层)                                                    | 2009年建 |                                 2室1厅 | 55平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/test-c3d80365-9ade-4008-a668-5ad5b5c27083.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,加州轻轨站旁，清水3房，视野好，采光好,205万,高楼层(共33层)                                                    | 2009年建 |                                 3室2厅 | 127平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-47f866f5-d06a-4b1c-afb5-86ead008b8e4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,单间配套  户型方正 采光充足  装修保养得很好,65万,高楼层(共30层)                                                    | 2011年建 |                                 1室0厅 | 47.96平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_ofBfdqm8w_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,清水跃层，位置好，出行方便，业主诚心。,75万,高楼层(共18层)                                                1室1厅 | 51.37平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-0f2dce66-8ef5-4656-b329-4676c98ad7f7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,（推荐）此房装修全新，没有住过人，价格合理诚心出售,155万,高楼层(共33层)                                                    | 2010年建 |                                 3室1厅 | 103.15平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2755f303-2012-4605-8204-ccf88ce5a44c.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城+正规四房+交通便利,192万,低楼层(共22层)                                                    | 2009年建 |                                 4室2厅 | 123.6平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6e02d7fe-aa74-416a-9f41-a438b70f5b10.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,嘉州路轻轨站风华美锦正规两房朝中庭,93万,中楼层(共32层)                                                    | 2009年建 |                                 2室2厅 | 61平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_cMhY7k2rR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,花卉园轻轨站旁精装两房 诚心出售,100万,中楼层(共33层)                                                    | 2009年建 |                                 2室1厅 | 65.64平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_BVfchB6rS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,业主急卖，锦绣城正三房   精装修近轻轨,230万,高楼层(共32层)                                                    | 2012年建 |                                 3室1厅 | 132平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_Yh8Y1NZHT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城，户型方正，装修保养很好，可拎包入住,210万,高楼层(共28层)                                                    | 2011年建 |                                 3室2厅 | 115平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-01027841-baa0-4a5e-a6d3-976c90bf286a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,北城精装四房 带入户花园  自己住家装修的,188万,中楼层(共33层)                                                    | 2010年建 |                                 4室1厅 | 134平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-98eaaeaf-455a-4bda-bac3-7266bc213a2c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,正规三房，精装修，拎包入住，出行方便。,145万,中楼层(共33层)                                                    | 2011年建 |                                 3室1厅 | 94平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-ba6a0091-a6df-4136-9fca-c46a89cd7c5a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,loft结构，层高5.2米，实得面积大，次新房,80万,高楼层(共18层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_KRUgwA18i_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,北城国际精装小两房，户型方正，采光好，住家安静,92万,低楼层(共33层)                                                    | 2010年建 |                                 2室1厅 | 60.79平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-0f50ea1c-bdb7-445b-8191-2fbdafea5ed9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,近轻轨可 正规一室一厅改两室 业主诚心出售,75万,低楼层(共32层)                                                    | 2011年建 |                                 1室1厅 | 51.3平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-d78ed617-d78f-47b8-a0bd-40fcc333b88c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城精装3房，住家装修，装修花了45万,208万,低楼层(共33层)                                                    | 2009年建 |                                 3室2厅 | 114平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9e25b90c-0b4f-46a7-98c3-c0c07ac606db.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,正规两室 住家装修 可拎包入住,134万,高楼层(共22层)                                                    | 2008年建 |                                 2室1厅 | 86平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e62510db-52a6-4619-8998-150c132a2462.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,北城国际正规四房， 住家装修，位置安静，拎包入住,228万,中楼层(共33层)                                                    | 2010年建 |                                 4室2厅 | 135平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-a2aebbc3-ee6a-457d-9ad0-cf6ad907866c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,正规两室；视野也很不错。户型方正。,100万,低楼层(共30层)                                                    | 2005年建 |                                 2室2厅 | 84.16平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2fac62a0-56bf-487a-b7d9-3c980836fdcb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,品质小区  绿化优美 户型方正 带产权车位 精装修,216万,低楼层(共33层)                                                    | 2010年建 |                                 3室2厅 | 113平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_NjtF9Bc8E_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,渝北新牌坊天一桂湖花园客厅六米挑高，带大露台急售急,185万,高楼层(共7层)                                                    | 2003年建 |                                 5室3厅 | 206.14平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-92eb8f24-c280-4945-b8f6-62fc75d7c0c1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,嘉州三房 视野宽阔看河 采光好 精装修拎包入住,150万,中楼层(共32层)                                                    | 2011年建 |                                 3室2厅 | 98平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-020713fc-4441-45ae-9f83-f64af5e67d78.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,户型方正,正规三房，客厅带大外阳台,105万,中楼层(共27层)                                                    | 2005年建 |                                 3室1厅 | 84.92平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-541c324d-7ad5-4c07-bfc3-656557065e26.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,视野宽阔，采光充足，配套设施齐全，交通便利,170万,低楼层(共33层)                                                    | 2010年建 |                                 4室2厅 | 134平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ec606ef3-7428-4ff6-bf02-ea4b3daba8e7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,标准3房，户型方正，朝中庭，住家装修，随时看房。,220万,中楼层(共33层)                                                    | 2011年建 |                                 3室1厅 | 117.52平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_rRJ6v8YOh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,嘉州北城国际正规小两房，视野开阔！,99万,中楼层(共33层)                                                    | 2009年建 |                                 2室1厅 | 62.36平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ce976f69-0ca4-4e4a-bfa6-80e9cdf5a9c5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,新光天地旁  正两室  业主诚心出售,85万,高楼层(共7层)                                                2室2厅 | 88平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2105420c-a00e-4e3c-aba2-58731ae90711.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,嘉州 北城国际 稀有清水三房 安静 看中庭,148万,低楼层(共33层)                                                    | 2010年建 |                                 3室2厅 | 99.12平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2ec2dc29-2d62-4c79-97f4-5a6130e84504.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,正规两房带大阳台 朝小区中庭 视野开阔 安静不吵,108万,低楼层(共27层)                                                    | 2005年建 |                                 2室2厅 | 84平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/pc1_mGsgvWvky_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城+精装两房+位置出现方便,165万,中楼层(共30层)                                                    | 2010年建 |                                 2室2厅 | 90平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-efa8e5cd-1a55-44bb-bfe1-677378fdb58c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,正规三房双卫户型方正，采光好优质房！,146万,中楼层(共18层)                                                    | 2005年建 |                                 3室2厅 | 110平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_f0Wm6VP1w_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城办公装修公寓式单间配套,63万,低楼层(共30层)                                                    | 2011年建 |                                 1室1厅 | 48平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-da603ee4-b23f-4b5a-96cd-e448838c8c22.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,嘉州新牌坊商圈   近轻轨  顶跃带屋顶花园  正规四房,194.5万,高楼层(共15层)                                                    | 2003年建 |                                 4室2厅 | 178.93平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-3ccc793c-ed45-49db-a6b2-fc5989750fcf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,此房满两年证在手，楼层好，采光充足，视野开阔。,140万,中楼层(共18层)                                                    | 2005年建 |                                 3室2厅 | 107平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-bb563850-7521-4fac-bb1f-0a1b4b607875.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城清水正规四房，带入户花园，户型方正,280万,低楼层(共27层)                                                    | 2012年建 |                                 4室2厅 | 174.53平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-4bcf52c7-86d3-451c-9c38-4242d3f13392.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,轻轨旁优质两房住家装修可以拎包入住,90万,中楼层(共16层)                                                    | 2005年建 |                                 2室2厅 | 75平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-6fbad0b6-1a03-47a4-a18a-85f130872410.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,房屋是loft结构 可以隔两层 清水房 交通便利 近轻轨,76万,高楼层(共18层)                                                2室1厅 | 51.41平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e90acae5-9aae-429a-8f5a-b70504a5a2f3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,精装正规三房可拎包入住，采光明亮通风，次卧带阳台,178万,中楼层(共33层)                                                    | 2010年建 |                                 3室2厅 | 107平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_BIneVAMMV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,米兰天空 装修两房 诚心出售  住家安静 拎包入住,112万,低楼层(共30层)                                                    | 2005年建 |                                 2室2厅 | 91.7平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-8943bfd3-48f9-48d9-b5ad-c3d558973cca.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,近轻轨富渝大厦住家装修出行便利,85万,低楼层(共16层)                                                    | 2005年建 |                                 2室2厅 | 62.46平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-4dad8db6-7eb9-491e-b863-df7f5baf5d3d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,北城国际装修两房 诚心出售 随时看房 采光充足,125万,低楼层(共33层)                                                    | 2010年建 |                                 2室1厅 | 83平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-72b0adfc-ac13-450f-bcba-11bc19741eee.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,7米大阳台装修三房，有地暖，带车位。,265万,中楼层(共33层)                                                    | 2010年建 |                                 3室2厅 | 114平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_SrMmHfOPo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城 4室2厅 南,400万,中楼层(共28层)                                                    | 2011年建 |                                 4室2厅 | 205平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-55cc0759-ac59-4cf4-870a-15c1c8f929e0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,米兰天空，正规两房，户型方正。,105万,中楼层(共27层)                                                    | 2005年建 |                                 2室1厅 | 84.88平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-28a2e2a3-d017-450d-a46f-e26866313c0b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,长安锦绣城 装修三房 两梯三户 朝南视野开阔 近轻轨,205万,高楼层(共28层)                                                    | 2011年建 |                                 3室2厅 | 115平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-fac70b2d-1d17-4641-bf30-b2b329bf7576.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,正规一室一厅  住家装修 可拎包入住,105万,高楼层(共30层)                                                    | 2011年建 |                                 1室1厅 | 67.8平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_iKmbJonde_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,锦绣城正规大三房，端头户型，结构通透，住家装修。,240万,低楼层(共30层)                                                    | 2010年建 |                                 3室2厅 | 131.86平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-861b6784-c245-4657-bdb3-0706ef8f2ceb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,户型方正，正规三方，主卧带卫，精装修。新上,155万,中楼层(共32层)                                                    | 2011年建 |                                 3室2厅 | 98.59平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/pc1_IjnkuK7fD_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,如果您看累了 来这里给您一个温暖的家,85万,中楼层(共32层)                                                    | 2011年建 |                                 1室1厅 | 50.78平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-a0aa71b8-680a-4612-900e-8495d46f95e4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,龙溪,锦绣城大三房，带车位，带入户花园，朝小区中庭,251万,高楼层(共33层)                                                    | 2010年建 |                                 3室2厅 | 135平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-85314413-a6e0-492c-bd2b-232920fb931e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
