20191026,大渡口,巴国城,品质楼盘   精装四房    住家安静,148万,低楼层(共32层)                                                    | 2015年建 |                                 4室2厅 | 123平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-1f6787f4-392e-48ae-b0da-5d62122f3f04.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城后门 标准三房 朝南 拎包入住,140万,低楼层(共32层)                                                    | 2012年建 |                                 3室2厅 | 109平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/test-e05cbf3b-e2ec-4817-8c08-27d57ee2ec61.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,中交丽景住家三房朝中庭、带家私出售、视野开阔,106万,高楼层(共34层)                                                    | 2010年建 |                                 3室2厅 | 82.9平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-d0c83d0d-e65e-480c-a9ca-b614916f54c0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城精装一房，楼下永辉，端户，业主诚心出售,63万,中楼层(共29层)                                                    | 2013年建 |                                 1室1厅 | 43.28平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_nqIqJznt8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,永辉超市旁    2楼哟    精装未住,53万,中楼层(共5层)                                                2室1厅 | 43平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_eIhMLcJ6O_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,小区环境比较安静，出行交通方便,35万,中楼层(共6层)                                                    | 1995年建 |                                 1室1厅 | 48平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_gYrpY1rAM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,精装两房+书房 自住装修 诚心出售,128万,中楼层(共30层)                                                    | 2006年建 |                                 3室1厅 | 104.85平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_EVRgID3zk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,电梯小两房，刚需两房带书房，住家装修，总价低,66万,低楼层(共18层)                                                    | 1995年建 |                                 2室1厅 | 67平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-486eb969-0ab2-4747-89f8-33e6449351a7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城住家小两室，业主诚心出售可拎包入住,88万,低楼层(共33层)                                                    | 2013年建 |                                 2室1厅 | 66平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e2432c64-f1e5-4872-abbf-17991ac3b16b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,此房装修精美，户型属于少见户型，少有的精致两房小户,108万,低楼层(共32层)                                                    | 2013年建 |                                 2室1厅 | 76.14平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_2yYh60MJh.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,住精装两房，享公园环境，满二年保持新，可拎包入住。,97万,低楼层(共34层)                                                    | 2010年建 |                                 2室2厅 | 71.69平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-80c42929-9156-4c73-a3e2-cf44f309cf75.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,晋愉盛世融城C区大两房，双山制高点，轻轨出行方便,106万,低楼层(共29层)                                                    | 2013年建 |                                 3室2厅 | 85平米                                  | 东 西南,https://ke-image.ljcdn.com/500000-inspection/prod-c96a2d65-48a8-418a-b058-a10a9bb8d614.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,品质小区 正规三房两卫 户型方正,138万,高楼层(共33层)                                                    | 2011年建 |                                 3室2厅 | 127.85平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-ef187060-272c-43ff-8b83-9423477f40c4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城商圈 巴国公馆 精装 业主诚心出售,69万,中楼层(共23层)                                                    | 2006年建 |                                 1室1厅 | 55.59平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6eddf481-e33a-4043-8230-c44d1405ecd3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城  品质洋房小区  业主诚意出售,160万,中楼层(共26层)                                                    | 2010年建 |                                 4室2厅 | 130平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/prod-e9d0273e-2042-485a-9490-30da1c1585ce.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城后门正规大三房，近轻轨，购物方便，交通便利,150万,低楼层(共29层)                                                    | 2013年建 |                                 3室2厅 | 126平米                                  | 南 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_bfZoDbUyJ.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城标准一房出售 套内实得面积大 空间无浪费,37.5万,中楼层(共5层)                                                    | 2003年建 |                                 1室1厅 | 42平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_wK7zVBUUh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,西城大院 小两室清水房 诚心出售,75万,中楼层(共33层)                                                    | 2010年建 |                                 2室1厅 | 58平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-a6f08213-8776-454a-bbf7-a2a29dba037c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,中交万都汇紧凑3房，业主住家装修，看巴国城视野开阔,120万,中楼层(共34层)                                                    | 2013年建 |                                 3室2厅 | 82平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-1f760806-a165-4229-b1e1-5e25bcb12308.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城  中交丽景   三居室   带装修,120万,低楼层(共34层)                                                    | 2010年建 |                                 3室2厅 | 92.93平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-7b2d092e-6db3-43f0-b801-4242f58452fc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,中交香悦岭 正规三房带书房 户型好 视野好,150万,中楼层(共31层)                                                    | 2013年建 |                                 4室1厅 | 121平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-1dd44b9d-c712-45e6-aa6b-e3a4039d70d9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,金科西城大院 3室2厅 南,136万,低楼层(共34层)                                                    | 2010年建 |                                 3室2厅 | 96.66平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_8WQQZhxVy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,住家装修 看房方便 交通便利 业主诚心,175万,低楼层(共32层)                                                    | 2015年建 |                                 4室2厅 | 124平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-9a37096d-a7af-4b09-a923-6ec9238edd6d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城后门精装修一房 配套齐环境好,73万,高楼层(共34层)                                                    | 2013年建 |                                 1室1厅 | 52平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-9691a74a-69d4-4849-b732-68eb3e23b217.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,晋愉盛世融城 精装修两房 客厅带阳台 朝中庭 不临街,108万,低楼层(共27层)                                                    | 2011年建 |                                 2室2厅 | 80.86平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-7a93d4c1-38c8-427a-b478-98eb093d2f9d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,中交丽景香漫岭 3室1厅 东南,112万,低楼层(共34层)                                                    | 2012年建 |                                 3室1厅 | 86.5平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ec90db0b-f652-49fd-ac20-4e5fc7a5f537.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城永辉超市对 面 精装简约风大三房 拎包入住！,167万,中楼层(共20层)                                                    | 2006年建 |                                 3室2厅 | 125平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0b5a02e4-4ca4-4fdd-87a7-259f3e94e84e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,精装三房，诚心出售，看房方便，住家舒适,105万,低楼层(共18层)                                                    | 2008年建 |                                 3室2厅 | 84平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_NqbE9HHAS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,东海带露台两房户型，功能性强，位置安静朝中庭,104.9万,低楼层(共33层)                                                    | 2012年建 |                                 2室1厅 | 81.42平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-4145c10e-004f-40fe-85cf-dfdc0495a8d4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,永辉楼上 环境优美 居家安静 舒适度高,123万,高楼层(共32层)                                                    | 2013年建 |                                 3室2厅 | 86平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-4762c0d2-664d-470e-b50e-9cc14f4d2871.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城 金科西城大院精装修三房 朝南看中庭，住家安静,145万,低楼层(共33层)                                                    | 2011年建 |                                 3室2厅 | 98.02平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_OHolCkEgh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,金科西城大院 精装修小两房，看房方便 业主诚心卖,76万,中楼层(共34层)                                                    | 2010年建 |                                 2室1厅 | 53平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-3961a325-1c5c-465a-9a96-48daed21b5da.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城旁，东海精装修两房，总价低，换房诚心卖。,105万,高楼层(共30层)                                                    | 2012年建 |                                 2室1厅 | 83平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-e56c4fc6-27ba-4529-85fa-e0b4ff7afffb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,晋愉盛世融城 带装修3房 带家具家电 客厅带阳台,148万,中楼层(共33层)                                                    | 2011年建 |                                 3室2厅 | 128.73平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-b6688f49-3056-40cb-bb69-6dc300df8fac.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城后门  东海大三房  精装修   业主诚心出售,158万,高楼层(共33层)                                                    | 2012年建 |                                 3室2厅 | 120.43平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-cb99ed81-cf8a-45de-832b-6c4fcb8969a1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,九龙坡次新小区 巴国龙庭洋房 正规三房双卫,175万,中楼层(共13层)                                                    | 2015年建 |                                 3室2厅 | 118平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_X2Ad6tusc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,6大公园边香漫岭 两房+书房 小资有情调,126万,低楼层(共34层)                                                    | 2012年建 |                                 2室1厅 | 84平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_kjwNe2Ql5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,中交品质2房，公园旁的房子，首付只要27万、拎包入住,88万,高楼层(共33层)                                                    | 2013年建 |                                 2室2厅 | 65.9平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_x60MBqEid_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城后门 精装修业主诚心卖 接受价格面谈,95万,中楼层(共30层)                                                    | 2010年建 |                                 2室2厅 | 72平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-50444859-fef8-42c8-89d6-34bfc60c41a2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,金科品质  紧凑两房  业住住家装修 温馨实用！,63万,高楼层(共17层)                                                    | 2011年建 |                                 2室1厅 | 42.63平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ac4f9c95-8593-41c3-85b9-945b1ea4a880.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,中交丽景 精装房 带入户花园 独立饭厅 朝中庭,152万,低楼层(共34层)                                                    | 2010年建 |                                 4室2厅 | 113平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_VggmNU1Si_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城保利物业，10万精装两居，朝东视野开阔,98万,中楼层(共32层)                                                    | 2012年建 |                                 2室1厅 | 71平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_jFAbXCQzP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城中交品质小区精装两房 业主急售 随时看房！,102万,高楼层(共30层)                                                    | 2010年建 |                                 2室2厅 | 84平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_0LrnrcA30_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城 晋愉盛世融城 精装修小三房 带全部家电家具,110万,高楼层(共29层)                                                    | 2013年建 |                                 3室2厅 | 85平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e17e098d-873d-4201-9564-91b1eac497fb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,巴国城  精致两房看中庭 业主住家装修 拎包入住急售！,107万,中楼层(共34层)                                                    | 2010年建 |                                 2室2厅 | 83.62平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-bd2d977f-a833-4aa8-9d75-6050ead22e12.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,巴国城,此房已经满2年，房屋格局方正、带阳台、带飘窗,96万,高楼层(共32层)                                                    | 2013年建 |                                 2室2厅 | 68.47平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_UKA7ktJ2R_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
