20191026,沙坪坝,渝碚路,三峡广场 渝碚路 向乐村 精装两房出售,60万,中楼层(共7层)                                                    | 2000年建 |                                 2室1厅 | 61.72平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-7aaab6bc-d59f-4fa4-82a4-c4d19fa371ac.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,南开旁边，出现方便，房子满两年，有指标，诚心卖,129万,中楼层(共31层)                                                    | 2007年建 |                                 2室2厅 | 78平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-817e4115-c60b-435c-9c87-3e12902d1529.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,书香世家 1室1厅 东南,69万,高楼层(共7层)                                                    | 2007年建 |                                 1室1厅 | 48平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_PdiJ3rUTl.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 三峡广场 五四村 正规两房 中间楼层,65万,高楼层(共4层)                                                2室1厅 | 63.4平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_LyhNJdV6W_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 三峡广场 五四村 正规两房 中间楼层,65万,高楼层(共4层)                                                2室1厅 | 63.4平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_LyhNJdV6W_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,此房为正规小两房，业主证在手，低楼层,90万,低楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 58.11平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-e35f8545-0129-4fad-9681-905aa87b1cfe.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 师院集资房 正规三房 带电梯,226万,高楼层(共32层)                                                3室2厅 | 122.73平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_TRorLCGxL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝文星大厦  配套齐全 交通便利,120万,中楼层(共22层)                                                    | 2002年建 |                                 2室1厅 | 91.04平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-dabc78f5-19ca-47d1-aadb-636ab9d59712.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,宏洲大厦 3室2厅 西南,143万,中楼层(共20层)                                                    | 2000年建 |                                 3室2厅 | 138平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_uDSjmtDTl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,三峡广场南开中 学旁向乐村优质三房,86万,中楼层(共10层)                                                    | 2000年建 |                                 3室2厅 | 75平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_SFNgPv98c_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,重大旁 渝碚路宏洲大厦 大户型 户型端正,130万,高楼层(共20层)                                                    | 2000年建 |                                 3室2厅 | 139.52平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-17945290-0009-4f32-a938-7c98678cded9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙小门口 正规大三房 住家装修 拎包入住,145万,中楼层(共20层)                                                    | 2000年建 |                                 3室1厅 | 139.45平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_wfutUTBWC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,南开蓓蕾城  正规一室 有装修  有采光,75万,低楼层(共32层)                                                    | 2007年建 |                                 1室1厅 | 49平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ca3ab9bc-006f-4a4b-9e8d-dabd670e8acb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 陈家湾社区 一房改两房 出行方便,65万,中楼层(共9层)                                                2室1厅 | 54.62平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-9a8e6643-53a1-4c12-a6df-9405bf5992f4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,南友村 2室1厅 东南,68万,高楼层(共9层)                                                    | 2000年建 |                                 2室1厅 | 68平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-333707af-ddfc-4ab0-8313-762cd1103547.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,正规两室，简装，交通生活便利，采光好，近商圈,70万,高楼层(共9层)                                                2室1厅 | 62平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_3n0otdt7r_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,向乐村 三峡广场  安静 住家 楼梯房,98万,高楼层(共9层)                                                3室1厅 | 129.64平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/pc1_1eTL948tf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,宏洲大厦 3室2厅 东南,130万,中楼层(共20层)                                                    | 2000年建 |                                 3室2厅 | 142平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-649c9e63-cd2a-4d3b-b16e-6b81d506db14.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 书香世家 精装 三房两卫 跃层 带外阳台,192万,高楼层(共31层)                                                    | 2007年建 |                                 3室2厅 | 77平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_1e0zhaqcU.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝临轻轨交通便利有指标户型方正欲购从速,149万,低楼层(共33层)                                                    | 2002年建 |                                 3室1厅 | 139平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-848d4e66-8c21-481c-92b1-1dcdab254554.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 南开蓓蕾城 单间配套交易方便,55万,中楼层(共32层)                                                    | 2007年建 |                                 1室0厅 | 38平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-c25506e8-e833-4fa9-a1af-90964a67d862.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,陈家湾社区 2室1厅 南,68万,高楼层(共9层)                                                    | 1998年建 |                                 2室1厅 | 64.06平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_M1Y3osALt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,房为正规小两房，业主证在手，中间楼层,92万,高楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 59平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-410ec16e-d1bf-450a-8c3b-48e435da53e8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 三峡广场旁 宏信大厦 带阳台 低价出售,200万,低楼层(共30层)                                                    | 2003年建 |                                 4室2厅 | 151.97平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-9840d635-688a-4dec-a6e4-22e2284b5d04.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,两房改的三房 采光好视野好 学习氛围好,120万,中楼层(共31层)                                                    | 2007年建 |                                 3室1厅 | 77.17平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-85f872b3-e349-4c63-80e2-fa534161e554.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,小两房，精装修，保持较好，安心出售,93万,高楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 58.14平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_qVHbOvUFX.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,三峡广场旁双轻轨鑫源大厦正规两房,180万,中楼层(共34层)                                                2室2厅 | 114.92平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-38440cda-eaaa-4c12-a0e8-58f2ebc44238.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,三峡广场渝碚路 陈家湾菜市场楼上 电梯房 *三房,128万,中楼层(共21层)                                                2室2厅 | 94.18平米                                  | 南 西北,https://ke-image.ljcdn.com/500000-inspection/prod-b5bc2ce5-5794-400c-bf8e-88fd28cf9ca4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,单间配套，户型方正，地段佳，出入方便，证在手上,35万,中楼层(共5层)                                                1室0厅 | 27平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_WgzJHKLzZ.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,向乐村 一室一厅 步梯房 中装修 适合陪读,45万,高楼层(共8层)                                                    | 2000年建 |                                 1室1厅 | 43平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_BYSux2r3i_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙杨路正规两房 户型方正 采光充足,89万,低楼层(共9层)                                                    | 1998年建 |                                 2室2厅 | 69平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-9c84947b-537d-42a0-b479-5f01f2495a42.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,南小旁边 交通便利出行方便 三峡广场 南开蓓蕾城,55万,高楼层(共32层)                                                    | 2007年建 |                                 1室1厅 | 38平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_W7onG1tNB.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,证在手，交易方便，证上一个人名字，权属清晰，无纠纷,52万,低楼层(共33层)                                                    | 2007年建 |                                 1室1厅 | 35平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-fe4bcbc7-d913-4e11-8941-f72c76e37c9c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,三峡广场 渝碚路正规三房 采光足通风好 交通便利,160万,中楼层(共21层)                                                    | 2012年建 |                                 3室1厅 | 105平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_tPMHSeeQv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,三峡广场 世源大厦   大户型,290万,高楼层(共27层)                                                4室2厅 | 177.54平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-42d65c7e-3047-4b54-9a9e-2fe273351277.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,书香世家一改二  楼层好 视野宽阔 采光充足 配套齐,88万,中楼层(共31层)                                                    | 2007年建 |                                 1室1厅 | 50.11平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_FVgmaydU0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,陈家湾 正规大三房 拎包入住 出行方便,148万,中楼层(共20层)                                                    | 2000年建 |                                 3室2厅 | 142平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-30350dac-cfef-49fa-93b2-e25dd2247c6f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,三峡广场 ,陈家湾  ，南开校区，渝碚路，,120万,高楼层(共8层)                                                    | 2000年建 |                                 2室1厅 | 98.88平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1acaddc3-9eae-4446-883d-88dc6a4c0ff7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,宏洲大厦 5室2厅 西南,210万,高楼层(共20层)                                                    | 2000年建 |                                 5室2厅 | 228平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_NrEHtdX0w_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,南开旁紧凑户型  出行便利 带家具家电诚意出售,85万,低楼层(共31层)                                                    | 2007年建 |                                 1室1厅 | 51平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-3a1daee4-8722-4a41-b5c2-f5551f570f72.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,此房位置好，有指标，安静不吵，精装修，拎包入住,126万,高楼层(共22层)                                                    | 2002年建 |                                 3室1厅 | 96平米                                  | 南 西,https://ke-image.ljcdn.com/500000-inspection/prod-614dd396-f9e5-4bcd-adba-9e562ba8a4c0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙区 半月楼 单间配套 交通便利 看房方便,55万,高楼层(共33层)                                                    | 2007年建 |                                 1室0厅 | 37.02平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-b2db35b4-eac3-4b4d-b9ff-47b93a3c5c07.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,南开蓓蕾城   交通方便 单价配套  天梯房,47万,高楼层(共33层)                                                    | 2007年建 |                                 1室0厅 | 31.9平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_K38RcEbiw.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙杨路 2室1厅 东南,72万,中楼层(共7层)                                                2室1厅 | 62.5平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_OQddVn9GE.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,房屋产权清晰，楼盘位置好，中间楼层，看房方便,92万,中楼层(共27层)                                                    | 2006年建 |                                 2室1厅 | 55平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-23c5013b-9949-4726-83f9-50ac02023e4b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝世源大厦，标准两房，业主诚心出售。,170万,中楼层(共27层)                                                    | 2006年建 |                                 2室1厅 | 108平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0405e8db-6583-4847-8c7c-b22b5c356abc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,1楼正规两房，采光还可以，签约方便。,100万,低楼层(共9层)                                                    | 2000年建 |                                 2室2厅 | 94.57平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-541ea4c2-5008-430d-b642-a98f4d0708c7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,三峡广场临轻轨向乐村正规三房住家装修业主诚心出售,79万,中楼层(共7层)                                                    | 2000年建 |                                 3室1厅 | 94平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/85298c2d-e577-46fa-bb03-6fa29c05122d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,正规两房，中层，采光好，证在手,119万,中楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 78.93平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/bd3e339d-8acf-4c21-a496-14ee46aa31fe.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 南开旁 书香世家 户型方正外阳台朝中庭随时看,112万,低楼层(共31层)                                                    | 2007年建 |                                 2室2厅 | 77.84平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/eb547def-9e3f-4ed0-b97a-42134929a6a5.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,向乐村 一室一厅 去年重新装修,47万,高楼层(共7层)                                                    | 2000年建 |                                 1室1厅 | 41平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/9494a80e-2ad5-47df-89cf-ae685798c9a5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,渝培路 向乐村正规三房 户型方正 出行方便,105万,高楼层(共7层)                                                    | 2000年建 |                                 3室2厅 | 132平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/f81cf147-f9b1-415b-b1bf-92ec803906cb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,向乐村 4室2厅 南,105万,高楼层(共8层)                                                    | 2000年建 |                                 4室2厅 | 143平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/27c04d8a-9280-40c8-a9d7-2402aa490b4c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,陈家湾 南友村 简装三房 户型方正 采光充足,90万,高楼层(共10层)                                                    | 2000年建 |                                 3室2厅 | 96.08平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/38a48695-c1cd-45cc-a4d0-32a5d814d26f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,沙坪坝 沙杨路 正规三房 安静不吵 户型方正,109万,低楼层(共9层)                                                    | 1998年建 |                                 3室1厅 | 118.82平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/0eb98d37-640a-4933-ab40-ffddf6fb2c35.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,南友村 指标未用 采光好 配套成熟,48万,高楼层(共9层)                                                    | 2000年建 |                                 1室1厅 | 45平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/4613a586-6c40-47b9-8312-27e782df8586.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,渝碚路,临三峡广场  南开蓓蕾城正规精装两房,83.8万,低楼层(共33层)                                                    | 2007年建 |                                 2室1厅 | 57平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,沙坪坝,渝碚路,证在手，交易方便，证上一个人名字，权属清晰，无纠纷,110万,中楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 80平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,沙坪坝,渝碚路,渝碚路  楼层高  采光好  视野开阔   交通方便,105万,高楼层(共9层)                                                4室2厅 | 139平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,沙坪坝,渝碚路,陈家湾 证在手 商圈内 配套成熟 出行方便,80万,高楼层(共9层)                                                    | 1997年建 |                                 2室1厅 | 67.25平米                                  | 西南 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
