20191026,长寿,长寿,金科世界城(长寿),6372元/m2,270套在售二手房
20191026,长寿,长寿,华夏大厦,暂无,0套在售二手房
20191026,长寿,长寿,邮政大楼,暂无,1套在售二手房
20191026,长寿,长寿,向阳街11号,4126元/m2,4套在售二手房
20191026,长寿,长寿,向阳路25号附5号,暂无,0套在售二手房
20191026,长寿,长寿,大地春风源,4073元/m2,0套在售二手房
20191026,长寿,长寿,国土小区,4091元/m2,3套在售二手房
20191026,长寿,长寿,轻化四村,暂无,0套在售二手房
20191026,长寿,长寿,望江支路107号,暂无,1套在售二手房
20191026,长寿,长寿,凤岭路25号,暂无,1套在售二手房
20191026,长寿,长寿,望江支路54号,暂无,0套在售二手房
20191026,长寿,长寿,向阳路33号附12号,暂无,1套在售二手房
20191026,长寿,长寿,向阳路24号,暂无,0套在售二手房
20191026,长寿,长寿,水厂家属院,暂无,0套在售二手房
20191026,长寿,长寿,西门村1号,暂无,0套在售二手房
20191026,长寿,长寿,黄桷堡二巷1号,暂无,0套在售二手房
20191026,长寿,长寿,梅村,暂无,1套在售二手房
20191026,长寿,长寿,渝鸿金岸,暂无,3套在售二手房
20191026,长寿,长寿,凤中路4号,暂无,3套在售二手房
20191026,长寿,长寿,百家大院,暂无,1套在售二手房
20191026,长寿,长寿,五金大厦,4223元/m2,3套在售二手房
20191026,长寿,长寿,望江支路94号,暂无,1套在售二手房
20191026,长寿,长寿,武装部家属楼,暂无,2套在售二手房
20191026,长寿,长寿,西城花园,暂无,5套在售二手房
20191026,长寿,长寿,长寿路2号,暂无,3套在售二手房
20191026,长寿,长寿,圣地佳苑,暂无,8套在售二手房
20191026,长寿,长寿,吉祥名居,4991元/m2,5套在售二手房
20191026,长寿,长寿,长寿古镇,暂无,1套在售二手房
20191026,长寿,长寿,望江支路92号,暂无,1套在售二手房
20191026,长寿,长寿,长寿路2号,暂无,3套在售二手房
20191026,长寿,长寿,圣地佳苑,暂无,8套在售二手房
20191026,长寿,长寿,长寿古镇,暂无,1套在售二手房
20191026,长寿,长寿,吉祥名居,4991元/m2,5套在售二手房
20191026,长寿,长寿,望江支路92号,暂无,1套在售二手房
20191026,长寿,长寿,供销大厦,暂无,4套在售二手房
20191026,长寿,长寿,凤园路20号,暂无,4套在售二手房
20191026,长寿,长寿,凤中路5号,暂无,2套在售二手房
20191026,长寿,长寿,光宇阳光丽景,暂无,7套在售二手房
20191026,长寿,长寿,园丁路,暂无,15套在售二手房
20191026,长寿,长寿,校园路,暂无,22套在售二手房
20191026,长寿,长寿,长寿武装部,暂无,1套在售二手房
20191026,长寿,长寿,向阳路39号,暂无,2套在售二手房
20191026,长寿,长寿,长寿体育村,暂无,27套在售二手房
20191026,长寿,长寿,望江支路111号,暂无,1套在售二手房
20191026,长寿,长寿,石油花苑,暂无,6套在售二手房
20191026,长寿,长寿,凤鸣家园,暂无,6套在售二手房
20191026,长寿,长寿,鑫雨阁,暂无,7套在售二手房
20191026,长寿,长寿,重百大楼,4473元/m2,14套在售二手房
20191026,长寿,长寿,蔚蓝水岸（长寿）,4126元/m2,20套在售二手房
20191026,长寿,长寿,火神街,4621元/m2,21套在售二手房
20191026,长寿,长寿,北观,暂无,15套在售二手房
20191026,长寿,长寿,荣华苑,4924元/m2,14套在售二手房
20191026,长寿,长寿,桃花西路4号,4221元/m2,7套在售二手房
20191026,长寿,长寿,新华府,6051元/m2,13套在售二手房
20191026,长寿,长寿,大罗湾,4642元/m2,16套在售二手房
20191026,长寿,长寿,渡中路社区,暂无,8套在售二手房
20191026,长寿,长寿,望江支路272号,暂无,2套在售二手房
20191026,长寿,长寿,检查院集资楼,暂无,8套在售二手房
20191026,长寿,长寿,帝豪花苑,暂无,5套在售二手房
20191026,长寿,长寿,碧水花园,暂无,5套在售二手房
20191026,长寿,长寿,长寿路56号,暂无,2套在售二手房
20191026,长寿,长寿,在水一方三期,4532元/m2,4套在售二手房
20191026,长寿,长寿,卡萨时光,4643元/m2,16套在售二手房
20191026,长寿,长寿,工合花园,4209元/m2,15套在售二手房
20191026,长寿,长寿,兴学园二巷,暂无,14套在售二手房
20191026,长寿,长寿,凤都苑,暂无,5套在售二手房
20191026,长寿,长寿,阳光岭秀,4242元/m2,20套在售二手房
20191026,长寿,长寿,望江支路272号,暂无,2套在售二手房
20191026,长寿,长寿,长寿兴隆路,3850元/m2,15套在售二手房
20191026,长寿,长寿,名桂园,5610元/m2,31套在售二手房
20191026,长寿,长寿,兴学园三巷,暂无,31套在售二手房
20191026,长寿,长寿,美奥花园,暂无,7套在售二手房
20191026,长寿,长寿,长寿路13号,暂无,6套在售二手房
20191026,长寿,长寿,维多利亚,5697元/m2,46套在售二手房
20191026,长寿,长寿,移民小区,暂无,8套在售二手房
20191026,长寿,长寿,在水一方一期B区,暂无,6套在售二手房
20191026,长寿,长寿,新星路5号,暂无,1套在售二手房
20191026,长寿,长寿,凤林江岸,3969元/m2,7套在售二手房
20191026,长寿,长寿,幸福满庭,6276元/m2,30套在售二手房
20191026,长寿,长寿,凤中路,暂无,29套在售二手房
20191026,长寿,长寿,恒通百富苑,暂无,5套在售二手房
20191026,长寿,长寿,泊景湾,4554元/m2,49套在售二手房
20191026,长寿,长寿,长寿信合大楼,4592元/m2,17套在售二手房
20191026,长寿,长寿,云峰阁,4024元/m2,33套在售二手房
20191026,长寿,长寿,卫古路,暂无,12套在售二手房
20191026,长寿,长寿,林庄,暂无,44套在售二手房
20191026,长寿,长寿,南桥胜天,4625元/m2,23套在售二手房
20191026,长寿,长寿,寿城水岸2期,4434元/m2,28套在售二手房
20191026,长寿,长寿,凤西锦苑,暂无,22套在售二手房
20191026,长寿,长寿,香堤澜湾,5725元/m2,21套在售二手房
20191026,长寿,长寿,凤西锦苑,暂无,22套在售二手房
20191026,长寿,长寿,黄桷堡一巷,暂无,22套在售二手房
20191026,长寿,长寿,金鼎新世界,4489元/m2,32套在售二手房
20191026,长寿,长寿,青龙岭,4823元/m2,24套在售二手房
20191026,长寿,长寿,顺帆锦苑,4519元/m2,11套在售二手房
20191026,长寿,长寿,寿城水岸,4651元/m2,28套在售二手房
20191026,长寿,长寿,创业街一巷,暂无,5套在售二手房
20191026,长寿,长寿,警官苑,4677元/m2,3套在售二手房
20191026,长寿,长寿,邓家巷,暂无,5套在售二手房
20191026,长寿,长寿,狮龙花园B区,暂无,7套在售二手房
20191026,长寿,长寿,菩提古镇,7460元/m2,7套在售二手房
20191026,长寿,长寿,中央公园四组团,暂无,3套在售二手房
20191026,长寿,长寿,望江路28号,暂无,4套在售二手房
20191026,长寿,长寿,共兴街1巷,暂无,7套在售二手房
20191026,长寿,长寿,吉祥居,暂无,4套在售二手房
20191026,长寿,长寿,西城新时代,4629元/m2,12套在售二手房
20191026,长寿,长寿,时代国际,5518元/m2,36套在售二手房
20191026,长寿,长寿,在水一方二期,4286元/m2,27套在售二手房
20191026,长寿,长寿,伍华花园,暂无,7套在售二手房
20191026,长寿,长寿,创业街,4286元/m2,44套在售二手房
20191026,长寿,长寿,桃花园,4063元/m2,11套在售二手房
20191026,长寿,长寿,黄桷路,7821元/m2,15套在售二手房
20191026,长寿,长寿,望江路,4011元/m2,53套在售二手房
20191026,长寿,长寿,渝鸿家苑,3850元/m2,13套在售二手房
20191026,长寿,长寿,朵力半岛香颂东苑,4984元/m2,63套在售二手房
20191026,长寿,长寿,金山华府,4413元/m2,22套在售二手房
20191026,长寿,长寿,瑞凤阁小区,暂无,7套在售二手房
20191026,长寿,长寿,顺帆名鼎,4310元/m2,12套在售二手房
20191026,长寿,长寿,首信凰冠壹号,4825元/m2,21套在售二手房
20191026,长寿,长寿,伟达小区,4126元/m2,5套在售二手房
20191026,长寿,长寿,金山华府,4413元/m2,22套在售二手房
20191026,长寿,长寿,丽景名苑,暂无,5套在售二手房
20191026,长寿,长寿,三峡路,4032元/m2,67套在售二手房
20191026,长寿,长寿,瑞凤苑,暂无,7套在售二手房
20191026,长寿,长寿,东邦时代,5066元/m2,36套在售二手房
20191026,长寿,长寿,云顶香榭,4209元/m2,13套在售二手房
20191026,长寿,长寿,狮龙花园A区,4996元/m2,20套在售二手房
20191026,长寿,长寿,净化总厂,4422元/m2,47套在售二手房
20191026,长寿,长寿,益民街,暂无,20套在售二手房
20191026,长寿,长寿,顺帆名鼎,4310元/m2,12套在售二手房
20191026,长寿,长寿,沙井,暂无,10套在售二手房
20191026,长寿,长寿,向阳街(长寿),5107元/m2,40套在售二手房
20191026,长寿,长寿,字库巷,暂无,12套在售二手房
20191026,长寿,长寿,凤岭街,3850元/m2,70套在售二手房
20191026,长寿,长寿,桃花大道,4446元/m2,130套在售二手房
