20191026,财信渝中城,20000,0
20191026,中讯时代,18000,0
20191026,国金中心,22000,0
20191026,奥园盘龙壹号,30000,0
20191026,君和凤鸣广场,26000,0
20191026,融恒时代广场,22500,0
20191026,北大资源燕南,20000,0
20191026,中国摩,25000,0
20191026,观恒上域街,30000,0
20191026,重庆融创文旅城,20000,0
20191026,融科金色时代,12000,0
20191026,万科锦尚,22000,0
20191026,升伟一里南滨,20000,110万
20191026,中交锦悦,230,270万
20191026,天泰钢城印象,12000,94万
20191026,中梁和苑,价格待定,0
20191026,荣盛滨江华府,价格待定,0
20191026,万科金色悦城,18500,0
20191026,竞发岩湾六十九号,价格待定,0
20191026,江北嘴金融城,29700,0
20191026,鹏润悦秀上东,20000,0
20191026,约克郡北区,15000,0
20191026,鲁能九龙花园,30000,0
20191026,国奥村,400,350万
20191026,鸥鹏泊雅湾,15000,0
20191026,金阳第一农场大学城,价格待定,0
20191026,首地江山赋,450,450万
20191026,千集汇,30000,0
20191026,泽科港城国际,20000,0
20191026,巴南新鸥鹏教育城,20000,0
20191026,东邦小悦湾,10500,83万
20191026,恒大麓山湖,价格待定,131万
20191026,中迪广场,80000,0
20191026,英利国际金融中心,25000,0
20191026,光华安纳溪湖,450,460万
20191026,西部人才产业园,9400,35万
20191026,佳兆业滨江新城,18000,0
20191026,财信渝中城,20000,0
20191026,中讯时代,18000,0
20191026,国金中心,22000,0
20191026,奥园盘龙壹号,30000,0
20191026,君和凤鸣广场,26000,0
20191026,融恒时代广场,22500,0
20191026,北大资源燕南,20000,0
20191026,中国摩,25000,0
20191026,观恒上域街,30000,0
20191026,重庆融创文旅城,20000,0
20191026,融科金色时代,12000,0
20191026,两江中迪广场,25000,0
20191026,万科锦尚,22000,0
20191026,北大资源燕南,14000,46万
20191026,升伟一里南滨,20000,110万
20191026,圣名世贸城,100,150万
20191026,中交锦悦,230,270万
20191026,和记黄埔御峰,200,0
20191026,两岸首座,价格待定,0
20191026,天泰钢城印象,12000,94万
20191026,鼎升国际中心,35000,0
20191026,中梁和苑,价格待定,0
20191026,升伟晶石公元,13900,0
20191026,中国铁建山语城,700,220万
20191026,金科城,200,0
20191026,华美翡丽山,300,0
20191026,融汇半岛商业,30000,0
20191026,力帆时代,19500,0
20191026,西正街,20000,0
20191026,领地观云府,价格待定,0
20191026,力帆红星国际广场,19800,110万
20191026,远洋原香,100,0
20191026,久桓中央美地,价格待定,0
20191026,桥达蓝湾半岛,20000,0
20191026,恒大未来城,22000,0
20191026,宗申金蓝湾,380,380万
20191026,力帆中心LFC,26000,0
20191026,朝天门国际商贸城,20000,0
20191026,融汇温泉城童话里,25000,0
20191026,约克郡,2400,0
20191026,新科城市广场,20000,0
20191026,保利九悦荟,35000,0
20191026,国博城,130,0
20191026,天和国际中心,28000,0
20191026,利安凰城华府,30000,0
20191026,新跨越I33,22000,195万
20191026,奥园城市天地A区,26300,0
20191026,中海紫御江山,30000,0
20191026,国兴北岸江山,30000,0
20191026,凰城御府,5000,34万
20191026,贝蒙天地,12500,0
20191026,泽科弹子石中心,39000,0
20191026,东原桐麓,13000,0
20191026,两江春城,30000,0
20191026,康桥融府,25000,208万
20191026,金辉大社区社区商业,120,0
20191026,万科江上明月,630,630万
20191026,鲁能泰山7号,19000,361万
20191026,宝嘉花与山,315,315万
20191026,鹏润鹿山台,16300,180万
20191026,恒大御澜庭,7500,51万
20191026,聚丰纵横国际广场,100000,0
20191026,龙湖新壹街,23000,0
20191026,北大资源江山名门,19000,0
20191026,重庆棕榈泉国际中心,17000,0
20191026,重庆时代中心,价格待定,0
20191026,金科南山,价格待定,0
20191026,浣溪锦云,价格待定,0
20191026,铂悦澜庭,17500,187万
20191026,中铁任之健康城,12000,64万
20191026,恒大翡翠湾,195,177万
20191026,中铁万国城,10000,0
20191026,首创光和城,170,0
20191026,融创白象街,300,0
20191026,华侨城云溪别院,192,215万
20191026,和玉天籁城,5200,43万
20191026,升伟中环广场,14500,102万
20191026,财信中梁华府,6000,55万
20191026,恒大御龙天峰,236,0
20191026,中交漫山,340,270万
20191026,阳光城中央大道,6600,63万
20191026,津辉半山府邸,7000,98万
20191026,升伟铂寓,价格待定,0
20191026,协信公馆,30000,300万
20191026,旭辉紫都,7280,35万
20191026,尚江宸溪香苑,4800,36万
20191026,北大资源博雅,290,290万
20191026,巴南府邸,10000,153万
20191026,天盈首原,17600,146万
20191026,金茂悦,23000,0
20191026,国兴北岸江山,30000,0
20191026,鲁能九龙花园,30000,0
20191026,鸥鹏泊雅湾,15000,0
20191026,新科城市广场,20000,0
20191026,华美翡丽山,300,0
20191026,恒大优活城,25000,0
20191026,恒大未来城,22000,0
20191026,君和凤鸣广场,26000,0
20191026,华润二十四城,28000,0
20191026,富州新城D街区,50000,0
20191026,华润公园九里,17500,196万
20191026,九鼎国际两江智慧总部,12000,141万
20191026,朗基八俊里,价格待定,0
20191026,融创博琅郡,20000,0
20191026,万科金域华府,11200,103万
20191026,北辰悦来壹号,15500,154万
20191026,保亿丽景紫园,233,0
20191026,恒大御都会,17000,0
20191026,鲁能星城外滩,20000,335万
20191026,碧桂园保利云禧,12500,131万
20191026,华润琨瑜府,200,180万
20191026,财信半岛铂寓,26000,130万
20191026,启迪协信星麓原,100,0
20191026,京汉凤凰城,28000,0
20191026,金科集美嘉悦,160,0
20191026,书香溪墅,价格待定,0
20191026,融创铂爵郡,25000,0
20191026,欢乐颂,14000,94万
20191026,江厦星光汇,14000,0
20191026,麓铭府,152,137万
20191026,晟凡兴龙湖一号,5400,55万
20191026,金辉中央铭著,21000,155万
20191026,恒大世纪城,25000,0
20191026,金科御临河,390,220万
20191026,雅居乐富春山居,15800,150万
20191026,华南城灯饰广场,9000,0
20191026,奥园越时代C区,20000,0
20191026,长寿古镇,15000,0
20191026,中昂新天地,22000,0
20191026,华美翡丽山,价格待定,0
20191026,西正街,46,46万
20191026,两江春城,340,300万
20191026,银翔城,6000,30万
20191026,金科城,14000,160万
20191026,骄杨理想城,7300,57万
20191026,俊峰香格里拉,355,250万
20191026,珠江城,180,131万
20191026,阳光城,14000,170万
20191026,渝开发格莱美城,11600,61万
20191026,俊峰香格里拉,355,250万
20191026,南滨特区,600,525万
20191026,北城空港天地,13000,87万
20191026,阳光100阿尔勒,价格待定,195万
20191026,庆业九寨印象,20000,190万
20191026,保利茵梦湖,400,300万
20191026,28阙,35500,1030万
20191026,约克郡北区,15000,0
20191026,远洋原香,100,0
20191026,环球时代广场,200,0
20191026,北大资源悦来,451,450万
20191026,皇冠国际,30000,444万
20191026,俊峰香格里拉,40000,0
20191026,华润凤凰城,30000,0
20191026,弘悦101,36000,0
20191026,和泓文华府,10600,104万
20191026,印江州,24000,192万
20191026,渝富滨江首岸,20000,0
20191026,旭城公园府邸,价格待定,0
20191026,兴茂盛世国际,价格待定,0
20191026,华侨城云溪别院,192,215万
20191026,约克郡北区,850,650万
20191026,两江春城,340,300万
20191026,银翔城,6000,30万
20191026,中国铁建山语城,700,220万
20191026,巴南府邸,10000,153万
20191026,芸峰兰亭,9600,139万
20191026,鹅岭峯,35000,600万
20191026,协信天骄溪悦,价格待定,0
20191026,桃源居国际花园,13500,89万
20191026,江厦星光汇,14000,0
20191026,金科御临河,390,220万
20191026,弘悦101,36000,0
20191026,和泓文华府,10600,104万
20191026,鲁能南渝星城,20000,0
20191026,印江州,24000,192万
20191026,金科金辉美院,430,370万
20191026,永兆凌云阁,7900,63万
20191026,鲁能领秀城,8800,36万
20191026,巴南万达广场,11000,0
20191026,富州新城兰亭,58000,0
20191026,通用晶城,35000,0
20191026,融创碧桂园望江府,17500,240万
20191026,龙湖昱湖壹号,22000,242万
20191026,罗宾森广场尚城华府,价格待定,0
20191026,富州新城D街区,50000,0
20191026,华润公园九里,17500,196万
20191026,永兆凌云阁,7900,63万
20191026,国博城,12000,53万
20191026,协信敬澜山,11000,125万
20191026,融创紫泉枫丹,300,300万
20191026,泰德晟景台,价格待定,0
20191026,东原嘉阅湾,14000,0
20191026,龙湖九里晴川,17000,275万
20191026,联发龙洲湾1号,10000,95万
20191026,北大资源悦来,157,127万
20191026,京汉凤凰城,28000,0
20191026,朗基八俊里,价格待定,0
20191026,恒大世纪城,25000,0
20191026,江厦星光汇,14000,0
20191026,融创铂爵郡,25000,0
20191026,金辉中央铭著,21000,155万
20191026,启迪协信星麓原,100,0
20191026,书香溪墅,价格待定,0
20191026,鲁能星城外滩,20000,335万
20191026,碧桂园保利云禧,12500,131万
20191026,华润琨瑜府,200,180万
20191026,财信半岛铂寓,26000,130万
20191026,欢乐颂,14000,94万
20191026,雅居乐富春山居,15800,150万
20191026,雅居乐富春山居,15800,150万
20191026,华南城灯饰广场,9000,0
20191026,升伟一里南滨,50,55万
20191026,英华天元,16000,0
20191026,中国摩,9800,53万
20191026,龙兴国际生态新城,14000,290万
20191026,汇悦悦城,14800,0
20191026,奥园城市天地C区,18000,0
20191026,首创西江阅,6200,79万
20191026,乾和新天汇,30,0
20191026,碧桂园长桥江山,780,700万
20191026,中庚城,15000,0
20191026,芸峰兰亭,15000,0
20191026,皇冠国际,27000,115万
20191026,未来城市,14000,145万
20191026,千集汇,30000,0
20191026,金科美的碧桂园金辉曲建礼悦江山,185,180万
20191026,碧桂园天麓,15000,250万
20191026,首创西江阅,6200,79万
20191026,乾和新天汇,30,0
20191026,千集汇,30000,0
20191026,碧桂园长桥江山,780,700万
20191026,桓大东方国际,5700,68万
20191026,卓越·中寰,21000,86万
20191026,传綦世界文旅城,20000,0
20191026,友豪万商城,15000,0
20191026,升伟一里南滨,50,55万
20191026,英华天元,16000,0
20191026,金科金辉美院,130,0
20191026,港龙购物中心,22000,0
20191026,奥园鉴云山,300,230万
20191026,荣盛华府,价格待定,0
20191026,中南玖宸,10000,0
20191026,桥达茂宸广场,15000,98万
20191026,龙湖長滩原麓,380,380万
20191026,重庆合景誉峰,22500,130万
20191026,北辰悦来壹号,250,220万
20191026,龙湖昱湖壹号,价格待定,0
20191026,中国铁建香漫溪岸,7500,78万
20191026,凤凰湾,20000,0
20191026,蓝光公园华府,价格待定,0
20191026,港龙购物中心,22000,0
20191026,协润凤凰世纪城,20000,0
20191026,桥达天蓬樾府,280,195万
20191026,友豪万商城,15000,0
20191026,荣盛锦绣南山,价格待定,0
20191026,英华天元,16000,0
20191026,中国摩,9800,53万
20191026,龙兴国际生态新城,14000,290万
20191026,金科金辉美院,130,0
20191026,金贸时代北区,13800,0
20191026,华南城金属材料物流中心,6500,0
20191026,桓大东方国际,5700,68万
20191026,卓越·中寰,21000,86万
20191026,北大资源博雅,30000,0
20191026,璧玉城,15000,0
20191026,中冶熙城商街,8700,24万
20191026,中建瑾和城,14800,137万
20191026,重庆黄金嘉年华,18000,0
20191026,万科金域学府,124,0
20191026,中冶铜锣台,400,286万
20191026,清能小南海花园,200,200万
20191026,中交中央公园,价格待定,0
20191026,中海天钻,400,400万
20191026,斌鑫江南御府,25000,0
20191026,蓝光公园华府,价格待定,0
20191026,华南城金属材料物流中心,8500,0
20191026,传綦世界文旅城,20000,0
20191026,鸿丽金山壹号,10000,0
20191026,双福时代广场,20000,0
20191026,中国铁建西派时代,14332,195万
20191026,建工依山郡,22000,0
20191026,力帆翡翠华府,12500,0
20191026,中庚城,15000,0
20191026,恒大麓山湖,500,500万
20191026,芸峰兰亭,15000,0
20191026,皇冠国际,27000,115万
20191026,融创碧桂园望江府,540,580万
20191026,碧桂园长桥江山,780,700万
20191026,桥达天蓬樾府,14000,166万
20191026,高屋清风场,20000,50万
20191026,普惠康城,20000,0
20191026,金科天壹府,7500,76万
20191026,华润琨瑜府,12000,123万
20191026,金科集美锦湾,11000,110万
20191026,万科十七英里,350,350万
20191026,中建瑾和城,14800,137万
20191026,半山半园,5000,41万
20191026,重庆黄金嘉年华,18000,0
20191026,万科金域学府,124,0
20191026,红星大都汇,150,0
20191026,城海滨江春城,8000,100万
20191026,鸿丽金山壹号,10000,0
20191026,海兰云天湖山壹号,160,163万
20191026,金科集美天宸,5800,57万
20191026,普惠康城,20000,0
20191026,高屋清风场,20000,50万
20191026,金科天壹府,7500,76万
20191026,中冶铜锣台,400,286万
20191026,恒大御府,21000,290万
20191026,西城金街,11500,52万
20191026,龙湖九里晴川,17000,275万
20191026,中海九龙天颂,22000,210万
20191026,联发龙洲湾1号,100,0
20191026,协润凤凰世纪城,20000,0
20191026,金贸时代北区,13800,0
20191026,奥园城市天地C区,18000,0
20191026,朗诗乐府,230,200万
20191026,朗诗乐府,200,200万
20191026,传綦世界文旅城,20000,0
20191026,金科博翠天悦,20000,0
20191026,祥瑞城,6600,54万
20191026,绿地保税中心,17000,0
20191026,恒大林溪郡,8500,60万
20191026,龙湖舜山府,30000,400万
20191026,重庆中心,26500,517万
20191026,山城小院,价格待定,0
20191026,御临府,13000,130万
20191026,华宇龙州府,11300,161万
20191026,澳兹广茂7号,价格待定,0
20191026,中国铁建东林道,7000,0
20191026,城海滨江春城,8000,100万
20191026,北大资源博雅,30000,0
20191026,国奥村,23000,0
20191026,金科集美天宸,5800,57万
20191026,珠江城,17000,0
20191026,金科集美锦湾,11000,110万
20191026,中建瑾和城,14800,137万
20191026,清能小南海花园,200,200万
20191026,中交中央公园,价格待定,0
20191026,中海天钻,400,400万
20191026,江津金洲国际,5000,24万
20191026,金科博翠天悦,10500,126万
20191026,金科博翠天悦,20000,0
20191026,融创瀚学融府,13000,40万
20191026,象屿公园悦府,18500,140万
20191026,E客公寓,19000,63万
20191026,恒大云湖上郡,价格待定,190万
20191026,春风十里,8200,73万
20191026,泽科空港中心,17500,98万
20191026,江北嘴壹号院西苑,22000,180万
20191026,荣安明月江南,8000,75万
20191026,金科碧桂园旭辉千江凌云,10200,150万
20191026,中建瑜和城,200,180万
20191026,金科博翠天悦,10500,126万
20191026,金科禹洲府,13500,110万
20191026,山城小院,价格待定,0
20191026,中梁百悦汇,12000,44万
20191026,弘阳昕悦府,7000,85万
20191026,金茂国际生态新城,120,0
20191026,重庆合景誉峰,22500,130万
20191026,北辰悦来壹号,250,220万
20191026,龙湖昱湖壹号,价格待定,0
20191026,中国铁建香漫溪岸,7500,78万
20191026,协信哈罗国际中国,13000,154万
20191026,翡丽公园,14500,98万
20191026,融信澜湾,220,220万
20191026,传綦世界文旅城,8000,38万
20191026,和泓江山国际,18000,51万
20191026,恒大悦府,180,260万
20191026,恒大国际文化城,7800,60万
20191026,建工依山郡,22000,0
20191026,奥园天悦湾,11000,103万
20191026,金科集美锦湾,11000,110万
20191026,融创精彩汇,32000,0
20191026,协信天骄溪悦,25000,0
20191026,金科博翠园,15000,144万
20191026,清能小南海花园,200,200万
20191026,启迪协信星麓原,价格待定,0
20191026,联发龙洲湾1号,15000,186万
20191026,金茂国际生态新城,270,0
20191026,E客公寓,19000,63万
20191026,象屿公园悦府,18500,140万
20191026,恒大云湖上郡,价格待定,190万
20191026,春风十里,8200,73万
20191026,未来城市,360,280万
20191026,弘阳时光澜庭,8800,62万
20191026,金辉长江铭著,300,221万
20191026,龙湖景粼玖序,18500,198万
20191026,融信澜湾,220,220万
20191026,华宇龙州府,11300,161万
20191026,凤凰湾,20000,0
20191026,万云府,16000,142万
20191026,华熙LIVE023,9000,51万
20191026,中梁百悦汇,12000,44万
20191026,万科森林公园,19500,150万
20191026,华侨城岚溪云墅,325,340万
20191026,恒大绿岛新城,8400,72万
20191026,桂语九里,15500,148万
20191026,富力院士廷,12000,105万
20191026,荧鸿艾坪山1号,15000,0
20191026,北大资源博雅,30000,0
20191026,国奥村,23000,0
20191026,中国铁建西派时代,14332,195万
20191026,中建瑾和城,14800,137万
20191026,美的荣安公园天下,14000,137万
20191026,麓铭府,价格待定,0
20191026,中粮中央公园祥云,19000,173万
20191026,阳光城新希望翡丽锦悦,9300,72万
20191026,重庆中心,26500,517万
20191026,恒产锦绣江南,12900,340万
20191026,两江曲院风荷,20000,420万
20191026,双福时代广场,7300,62万
20191026,恒大绿岛新城,8400,72万
20191026,新城玺樾九里,11700,87万
20191026,碧桂园翡翠世家,6000,66万
20191026,棕榈泉壹号,29000,670万
20191026,华福58,12000,69万
20191026,万科彩云湖,22000,174万
20191026,萱花与山府,5000,38万
20191026,巴滨一号璀璨滨江,11000,84万
20191026,中南玖宸,13800,170万
20191026,璟樾云山,140,86万
20191026,恒产锦绣江南,8500,72万
20191026,鸥鹏书院,价格待定,0
20191026,万州恒大御景半岛,8500,62万
20191026,师大桐栖学府,6750,52万
20191026,雅居乐滨爵府,470,470万
20191026,雅居乐滨爵府,19000,193万
20191026,棕榈泉壹号,29000,670万
20191026,万科彩云湖,22000,174万
20191026,融创九棠府,18000,50万
20191026,桓大绿岛名都,9500,129万
20191026,御华兰亭,8300,60万
20191026,光华安纳溪湖,13500,144万
20191026,保利观塘,15000,0
20191026,金悦熙城,20000,0
20191026,渝富滨江首岸,16000,67万
20191026,金辉中央铭著,12000,42万
20191026,卓越中寰,30000,0
20191026,恒大世纪梦幻城,5500,56万
20191026,碧桂园首府,12000,0
20191026,观音桥25号,19000,200万
20191026,中国铁建东林道,7000,0
20191026,龙湖紫云台,1300,1300万
20191026,金科集美锦湾,20000,0
20191026,锦绣华城,7800,32万
20191026,金科中建博翠长江,35000,0
20191026,新城悦隽风华,8500,35万
20191026,恒大云湖上郡,10797,112万
20191026,富力白鹭湾,8000,75万
20191026,卓越皇后道,25000,220万
20191026,合景泰富映月台,13000,130万
20191026,重庆泷悦华府,14500,125万
20191026,首钢铂鹭风华,价格待定,0
20191026,铺金载水一方,17000,201万
20191026,渝富滨江首岸,16000,67万
20191026,卓越中寰,30000,0
20191026,碧桂园保利云禧,300,250万
20191026,紫东国际,23000,70万
20191026,福城广场汇乐街,15000,0
20191026,保利大国璟,9500,99万
20191026,裕城长江著,6300,78万
20191026,美天梦锂天地,60,0
20191026,两岸首座,15000,81万
20191026,城中城家居生活馆,17000,0
20191026,重庆天地翡翠云阶,23000,219万
20191026,奥山府,120,120万
20191026,朗基八俊里,价格待定,0
20191026,泽科御峰,价格待定,0
20191026,金科时代中心,16000,53万
20191026,中交漫山,35,35万
20191026,融汇温泉城未来里,15000,104万
20191026,龙湖光年,23000,86万
20191026,旅文中央大街,价格待定,0
20191026,嘉景湾,价格待定,0
20191026,金融街两江融府,12500,130万
20191026,国美江天御府,30000,0
20191026,壹江郡,价格待定,0
20191026,梁平金科天誉,6300,62万
20191026,峰云汇,20000,0
20191026,滨利汇金中心,20000,0
20191026,盘龙中央广场,25000,0
20191026,众越山水,10000,0
20191026,双福新鸥鹏拉菲公馆,7500,64万
20191026,双福时代广场,7300,62万
20191026,恒大绿岛新城,8400,72万
20191026,万科翡翠公园,19500,300万
20191026,保利大国璟,9500,99万
20191026,美天梦锂天地,60,0
20191026,融睿香墅里,9800,150万
20191026,双福时代广场,7300,62万
20191026,金科中建博翠长江,35000,0
20191026,新城悦隽风华,8500,35万
20191026,恒大云湖上郡,10797,112万
20191026,龙兴金茂府,价格待定,220万
20191026,卓越西麓九里,13500,110万
20191026,联发君领西城,15000,153万
20191026,三峡国际51LOFT,50,0
20191026,碧桂园翡翠蓝山,6600,91万
20191026,富力城时光里,6000,29万
20191026,棕榈泉壹号,29000,670万
20191026,鲁能城中央公馆,90,90万
20191026,黛山道8号,8000,66万
20191026,宏燕华福郡,7400,56万
20191026,金沙玖悦,20000,0
20191026,奥园金澜湾,6000,69万
20191026,锦绣华城,15000,0
20191026,奥山府,120,120万
20191026,财信新界,14000,75万
20191026,财信融创九阙府,价格待定,0
20191026,西著七里,价格待定,0
20191026,千山天域,6100,48万
20191026,雨亭淞江水岸,4500,33万
20191026,中渝御府,1990,2833万
20191026,中建湖山印象,8000,87.17万
20191026,滨利汇金中心,9500,39万
20191026,碧桂园东原合能千屿,20000,0
20191026,中建御湖壹号,350,350万
20191026,格力两江总部公园,10000,36.86万
20191026,嘉阅滨江,15000,102万
20191026,保亿御景玖园,14000,137万
20191026,万科星光森林,20000,195万
20191026,合谊榕府,5300,37万
20191026,品鉴康养小镇,15600,0
20191026,新天泽首誉,价格待定,0
20191026,重庆洺悦府,价格待定,0
20191026,融堃彩云里,18000,79万
20191026,龙湖尘林间,26000,333万
20191026,金科联发東悦府,20000,0
20191026,恒森亲水台,8500,100万
20191026,绿城两江御园,14000,138万
20191026,中南紫云集,5800,51万
20191026,华侨城溪山集,17000,151万
20191026,帝岭花园,11000,41万
20191026,帝岭花园,40,48万
20191026,华侨城云麓台,17000,230万
20191026,金域都会,4050,0
20191026,鸿笙苑宝贝的墅,13000,36万
20191026,同元御珑苑,7000,72万
20191026,碧桂园翡翠世家,6000,66万
20191026,阳光100阿尔勒,9800,77万
20191026,金隅新都会,15000,166万
20191026,棕榈泉壹号,29000,670万
20191026,萱花与山府,5000,38万
20191026,重庆蘭园,40000,0
20191026,两岸首座,15000,81万
20191026,金沙玖悦,20000,0
20191026,光华安纳溪湖,13500,144万
20191026,奥山府,120,120万
20191026,御景国际,6400,36万
20191026,联发君领西城,15000,153万
20191026,三峡国际51LOFT,50,0
20191026,卓越西麓九里,13500,110万
20191026,碧桂园翡翠世家,6000,66万
20191026,阳光100阿尔勒,9800,77万
20191026,重庆蘭园,40000,0
20191026,秀湖鹭岛,6900,0
20191026,恒大城市之光,20000,0
20191026,保利金香槟,20000,0
20191026,国瑞御府,25000,0
20191026,爱普江城铭著,14000,200万
20191026,中国铁建玖城贰号,17000,162万
20191026,禹洲雍锦府,价格待定,0
20191026,俊峰山万里,价格待定,0
20191026,重庆来福士广场,45000,0
20191026,中慧西街,15000,0
20191026,桥达茂宸广场,30000,0
20191026,德感城市广场,4500,39万
20191026,中粮中央公园祥云,40000,159万
20191026,水岸花都,6200,50万
20191026,财信赖特与山,500,300万
20191026,中昂别院,25000,0
20191026,尚品时代,16800,0
20191026,旅文中央大街,价格待定,0
20191026,两江曲院风荷,12000,84万
20191026,金融街两江融府,12500,130万
20191026,壹江郡,价格待定,0
20191026,国美江天御府,30000,0
20191026,梁平金科天誉,6300,62万
20191026,万科星光森林,20000,195万
20191026,品鉴康养小镇,15600,0
20191026,新天泽首誉,价格待定,0
20191026,重庆洺悦府,价格待定,0
20191026,阅璟山,15000,108万
20191026,融堃彩云里,18000,79万
20191026,金科联发東悦府,20000,0
20191026,龙湖椿山,350,320万
20191026,涪陵金科中央公园城,5500,47万
20191026,金科博翠府,8000,66万
20191026,中冶仁和西里,13500,99万
20191026,华宇龙州府,12000,40万
20191026,碧桂园天玺湾,18000,0
20191026,重庆来福士广场,45000,0
20191026,富州平顶山,16000,116万
20191026,中慧西街,15000,0
20191026,桥达茂宸广场,30000,0
20191026,两岸风华,21500,0
20191026,德感城市广场,4500,39万
20191026,中粮中央公园祥云,40000,159万
20191026,秀湖鹭岛,6900,0
20191026,恒大城市之光,20000,0
20191026,保利金香槟,20000,0
20191026,华宇旭辉御璟湖山,22000,133万
20191026,城中城家居生活馆,17000,0
20191026,恒大未来城,8000,41万
20191026,西派城,20000,0
20191026,朗基八俊里,价格待定,0
20191026,龙湖嘉天下,300,300万
20191026,禹洲雍锦府,11000,142万
20191026,上汇金悦湾,15000,0
20191026,碧桂园摩卡,20000,0
20191026,龙湖光年,23000,86万
20191026,阅璟山,15000,108万
20191026,佳兆业篆山熙园,5800,56万
20191026,北大资源悦来,23000,0
20191026,涪陵金科中央公园城,5500,47万
20191026,中交漫山,14000,144万
20191026,中建湖山印象,200,200万
20191026,蝴蝶里,10000,77万
20191026,启迪协信重庆科技城,20000,148万
20191026,两岸风华,21500,0
20191026,金科滨江中心,25000,0
20191026,兴盈国际城,6100,58万
20191026,金沙御景,7200,76万
20191026,融汇温泉城未来里,12000,50万
20191026,荣安柳岸潮鸣,370,302万
20191026,水岸花都,6200,50万
20191026,财信赖特与山,500,300万
20191026,尚品时代,16800,0
20191026,金沙玖悦,20000,0
20191026,恒大城市之光,20000,0
20191026,城中城家居生活馆,17000,0
20191026,保利观塘,15000,0
20191026,卓越皇后道,25000,220万
20191026,弘阳天宸一品,22000,350万
20191026,南方大学时代,5000,58万
20191026,融睿香墅里,9800,150万
20191026,重庆泷悦华府,14500,125万
20191026,铺金载水一方,17000,201万
20191026,江山雲出,20000,154万
20191026,金辉湖山云著,6500,54万
20191026,上品公馆,13500,55万
20191026,新城玺樾九里,11700,87万
20191026,御璟悦来,170,135万
20191026,金隅新都会,15000,166万
20191026,华福58,12000,69万
20191026,萱花与山府,5000,38万
20191026,鲁能城中央公馆,90,90万
20191026,金辉长江铭著,650,646万
20191026,西著七里,价格待定,0
20191026,金沙御景,7200,76万
20191026,西永9号,13000,82万
20191026,中渝御府,1990,2833万
20191026,融汇温泉城未来里,12000,50万
20191026,金融街金悦府,15000,0
20191026,恒大翡翠湾,20000,0
20191026,融汇温泉城未来里,15000,104万
20191026,环球时代广场,8000,50万
20191026,君临南山崇德府,65,0
20191026,升伟一里南滨,56,0
20191026,合景融创璟月台,12500,117万
20191026,海成南滨上院,7600,73万
20191026,中国铁建玖城贰号,15000,0
20191026,巴南万达广场,8500,0
20191026,富力城新壹站,25000,0
20191026,万科十七英里,350,350万
20191026,中央雲璟,19000,162万
20191026,奥捷五金机电城,8100,0
20191026,保亿湖山鹿鸣,15000,155万
20191026,博翠山麓,18500,190万
20191026,新康璞山,11000,0
20191026,升伟一里南滨,56,0
20191026,合景融创璟月台,12500,117万
20191026,恒大绿岛新城,8000,0
20191026,恒通津都海岸,6300,53万
20191026,新城琅翠,价格待定,0
20191026,弘阳时光澜庭,价格待定,0
